;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;1st Lyapunov Exponent;2nd Lyapunov Exponent;3rd Lyapunov Exponent;4th Lyapunov Exponent;Sample Rate
752;Actor_13;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-13.wav;80931;3.670340136054422;0.09780592;0.020422064;-0.052963924;-0.18678503;9999.891
753;Actor_13;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-13.wav;94175;4.270975056689342;0.10862346;0.026742557;-0.052249495;-0.19060689;9999.824
754;Actor_13;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-13.wav;78724;3.570249433106576;0.12069516;0.027001573;-0.054524273;-0.2001474;9999.861
755;Actor_13;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-13.wav;91967;4.170839002267574;0.09217776;0.018338554;-0.054018848;-0.18982922;9999.906
756;Actor_13;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-13.wav;69160;3.1365079365079365;0.16599675;0.045203943;-0.05176344;-0.2119504;9999.975
757;Actor_13;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-13.wav;69895;3.1698412698412697;0.15003258;0.036594547;-0.054581903;-0.20864409;9999.87
758;Actor_13;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-13.wav;70631;3.2032199546485263;0.15827793;0.044409264;-0.052249234;-0.2090062;9999.9375
759;Actor_13;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-13.wav;71367;3.2365986394557824;0.14056711;0.037029617;-0.050145805;-0.20099273;10000.004
760;Actor_13;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-13.wav;74310;3.3700680272108845;0.17431162;0.048789848;-0.0513747;-0.21835083;9999.798
761;Actor_13;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-13.wav;72103;3.2699773242630386;0.12064107;0.030497557;-0.04856728;-0.19394739;9999.764
762;Actor_13;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-13.wav;77253;3.5035374149659866;0.13798518;0.034595467;-0.050594967;-0.20019454;9999.894
763;Actor_13;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-13.wav;70631;3.2032199546485263;0.1507931;0.03888335;-0.050499246;-0.20952807;9999.9375
764;Actor_13;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-13.wav;69159;3.136462585034013;0.16079618;0.04212312;-0.05354051;-0.21153575;9999.801
765;Actor_13;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-13.wav;69895;3.1698412698412697;0.1832293;0.04841323;-0.055416103;-0.22266814;9999.87
766;Actor_13;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-13.wav;72103;3.2699773242630386;0.17920978;0.047787223;-0.05180325;-0.21533808;9999.764
767;Actor_13;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-13.wav;71367;3.2365986394557824;0.1812512;0.04976346;-0.052042738;-0.21794462;10000.004
768;Actor_13;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-13.wav;75045;3.4034013605442177;0.14255598;0.035958268;-0.053084936;-0.20589088;9999.996
769;Actor_13;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-13.wav;81667;3.703718820861678;0.15376736;0.0418991;-0.053668797;-0.20703936;9999.949
770;Actor_13;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-13.wav;75045;3.4034013605442177;0.17485657;0.045543715;-0.052323017;-0.21577159;9999.996
771;Actor_13;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-13.wav;75781;3.436780045351474;0.15790352;0.044269767;-0.049454015;-0.20541437;9999.768
772;Actor_13;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-13.wav;75045;3.4034013605442177;0.15377009;0.039603796;-0.05019315;-0.20602758;9999.996
773;Actor_13;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-13.wav;69159;3.136462585034013;0.16383;0.043079697;-0.053639017;-0.2130574;9999.801
774;Actor_13;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-13.wav;69160;3.1365079365079365;0.1792405;0.05052147;-0.05052925;-0.21593235;9999.975
775;Actor_13;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-13.wav;66953;3.0364172335600905;0.17159471;0.046305332;-0.05149524;-0.21374609;9999.943
776;Actor_13;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-13.wav;73574;3.336689342403628;0.15812087;0.04303097;-0.05261591;-0.2157092;10000.032
777;Actor_13;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-13.wav;72838;3.303310657596372;0.16292745;0.0414984;-0.05366965;-0.21257702;9999.968
778;Actor_13;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-13.wav;73574;3.336689342403628;0.16556233;0.04673608;-0.052142806;-0.21268371;10000.032
779;Actor_13;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-13.wav;72838;3.303310657596372;0.16458283;0.04320876;-0.053336326;-0.21490726;9999.968
780;Actor_14;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-14.wav;76517;3.47015873015873;0.17729476;0.04681554;-0.05411232;-0.21631894;9999.831
781;Actor_14;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-14.wav;73574;3.336689342403628;0.2018326;0.058932416;-0.050229993;-0.22453298;10000.032
782;Actor_14;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-14.wav;76517;3.47015873015873;0.17796184;0.050412394;-0.051391654;-0.216119;9999.831
783;Actor_14;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-14.wav;78724;3.570249433106576;0.16913089;0.04308842;-0.054048326;-0.21205497;9999.861
784;Actor_14;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-14.wav;82403;3.737097505668934;0.17316484;0.044020116;-0.056772634;-0.21970545;10000.007
785;Actor_14;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-14.wav;78724;3.570249433106576;0.18449712;0.049602862;-0.05807911;-0.22671373;9999.861
786;Actor_14;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-14.wav;75046;3.4034467120181406;0.16880532;0.045415163;-0.051594805;-0.2105624;9999.862
787;Actor_14;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-14.wav;77253;3.5035374149659866;0.19869567;0.054459386;-0.05549154;-0.23049141;9999.894
788;Actor_14;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-14.wav;85345;3.870521541950113;0.1848904;0.049564213;-0.053162627;-0.21912025;9999.944
789;Actor_14;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-14.wav;86081;3.9039002267573695;0.1619145;0.041142236;-0.0544133;-0.21737279;9999.999
790;Actor_14;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-14.wav;82403;3.737097505668934;0.15941997;0.043143384;-0.051003423;-0.20796196;10000.007
791;Actor_14;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-14.wav;83139;3.7704761904761903;0.16226387;0.04441254;-0.049899712;-0.21002485;9999.798
792;Actor_14;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-14.wav;81667;3.703718820861678;0.1304799;0.03351047;-0.053302463;-0.20177935;9999.949
793;Actor_14;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-14.wav;80931;3.670340136054422;0.13761571;0.034413185;-0.052204337;-0.19893277;9999.891
794;Actor_14;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-14.wav;75045;3.4034013605442177;0.12676673;0.03174533;-0.05231333;-0.20018348;9999.996
795;Actor_14;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-14.wav;76517;3.47015873015873;0.12845692;0.033462014;-0.05228509;-0.19993207;9999.831
796;Actor_14;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-14.wav;83138;3.7704308390022674;0.10184851;0.020387223;-0.058243215;-0.19715628;9999.918
797;Actor_14;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-14.wav;82403;3.737097505668934;0.10347431;0.020255059;-0.05694441;-0.19388893;10000.007
798;Actor_14;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-14.wav;84610;3.83718820861678;0.09347646;0.015832735;-0.05863214;-0.19593295;10000.03
799;Actor_14;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-14.wav;82403;3.737097505668934;0.08815766;0.013084872;-0.055927765;-0.19163054;10000.007
800;Actor_14;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-14.wav;82403;3.737097505668934;0.16132407;0.044466775;-0.05070159;-0.21106173;10000.007
801;Actor_14;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-14.wav;79460;3.603628117913832;0.16550456;0.043464195;-0.053001035;-0.21449588;9999.922
802;Actor_14;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-14.wav;79460;3.603628117913832;0.15265338;0.037875954;-0.05383104;-0.20468003;9999.922
803;Actor_14;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-14.wav;77989;3.5369160997732427;0.14546132;0.037838463;-0.049923357;-0.2016143;9999.954
804;Actor_14;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-14.wav;85345;3.870521541950113;0.18248734;0.04920584;-0.05503342;-0.22104686;9999.944
805;Actor_14;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-14.wav;80931;3.670340136054422;0.14270033;0.037724633;-0.051183417;-0.20564204;9999.891
806;Actor_14;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-14.wav;80931;3.670340136054422;0.1351908;0.036877107;-0.048675727;-0.20063542;9999.891
807;Actor_14;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-14.wav;86082;3.903945578231293;0.12533464;0.03156727;-0.052476592;-0.1936361;9999.883
808;Actor_14;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-14.wav;79460;3.603628117913832;0.14201914;0.03600442;-0.055568364;-0.2105517;9999.922
809;Actor_14;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-14.wav;81667;3.703718820861678;0.14433554;0.038750704;-0.05056049;-0.20746009;9999.949
810;Actor_14;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-14.wav;82403;3.737097505668934;0.12880056;0.030958692;-0.054011915;-0.20261545;10000.007
811;Actor_14;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-14.wav;86082;3.903945578231293;0.13165452;0.034477413;-0.04949275;-0.19560568;9999.883
812;Actor_14;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-14.wav;94175;4.270975056689342;0.09565824;0.021032453;-0.05415749;-0.18819861;9999.824
813;Actor_14;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-14.wav;96382;4.3710657596371885;0.0889291;0.017865816;-0.053386208;-0.1870649;9999.85
814;Actor_14;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-14.wav;91967;4.170839002267574;0.108198114;0.021369027;-0.055324472;-0.19537926;9999.906
815;Actor_14;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-14.wav;97118;4.404444444444445;0.12508993;0.028548393;-0.055513307;-0.20572807;9999.899
816;Actor_14;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-14.wav;74309;3.3700226757369616;0.13539256;0.033721905;-0.050428636;-0.19971362;9999.933
817;Actor_14;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-14.wav;78724;3.570249433106576;0.12352694;0.02913367;-0.0540992;-0.19758134;9999.861
818;Actor_14;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-14.wav;74310;3.3700680272108845;0.16730182;0.047324866;-0.052230813;-0.21452525;9999.798
819;Actor_14;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-14.wav;74309;3.3700226757369616;0.14000992;0.036462005;-0.052695706;-0.20540096;9999.933
820;Actor_14;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-14.wav;74309;3.3700226757369616;0.07266459;0.008964841;-0.057588737;-0.18477353;9999.933
821;Actor_14;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-14.wav;75045;3.4034013605442177;0.07630289;0.009363421;-0.058608253;-0.18738696;9999.996
822;Actor_14;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-14.wav;77253;3.5035374149659866;0.09869163;0.014630875;-0.058494374;-0.19382139;9999.894
823;Actor_14;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-14.wav;76517;3.47015873015873;0.07591438;0.01198378;-0.056097016;-0.18356957;9999.831
824;Actor_14;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-14.wav;83138;3.7704308390022674;0.15255894;0.038780436;-0.054839164;-0.21382187;9999.918
825;Actor_14;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-14.wav;80195;3.6369614512471657;0.18717979;0.0509407;-0.052212637;-0.22235106;9999.831
826;Actor_14;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-14.wav;82403;3.737097505668934;0.1631937;0.044756416;-0.05228876;-0.21201856;10000.007
827;Actor_14;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-14.wav;83139;3.7704761904761903;0.14431848;0.03840007;-0.05305316;-0.20755768;9999.798
828;Actor_14;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-14.wav;86817;3.937278911564626;0.09240122;0.019609325;-0.05184752;-0.18578584;9999.8
829;Actor_14;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-14.wav;82403;3.737097505668934;0.124763794;0.030112285;-0.0530711;-0.2003655;10000.007
830;Actor_14;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-14.wav;80931;3.670340136054422;0.12228595;0.03158957;-0.049398445;-0.19403426;9999.891
831;Actor_14;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-14.wav;83874;3.803809523809524;0.14862676;0.041602198;-0.04980939;-0.20953529;9999.975
832;Actor_14;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-14.wav;80196;3.637006802721088;0.14233817;0.040028453;-0.052267816;-0.20102428;9999.981
833;Actor_14;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-14.wav;78725;3.570294784580499;0.15629749;0.039868616;-0.0538517;-0.20676585;10000.015
834;Actor_14;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-14.wav;70631;3.2032199546485263;0.14767244;0.03957991;-0.054831926;-0.20420228;9999.9375
835;Actor_14;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-14.wav;72838;3.303310657596372;0.15206611;0.044077847;-0.050592747;-0.20667936;9999.968
836;Actor_14;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-14.wav;87553;3.970657596371882;0.14632908;0.039771475;-0.051245626;-0.20567173;9999.8545
837;Actor_14;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-14.wav;81667;3.703718820861678;0.13104957;0.034866866;-0.049562138;-0.2012096;9999.949
838;Actor_14;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-14.wav;81667;3.703718820861678;0.120791115;0.032468505;-0.049429607;-0.19329435;9999.949
839;Actor_14;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-14.wav;82403;3.737097505668934;0.11777574;0.031222256;-0.050386462;-0.19103281;10000.007
840;Actor_15;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-15.wav;74310;3.3700680272108845;0.14648074;0.040695153;-0.0473411;-0.19935389;9999.798
841;Actor_15;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-15.wav;75781;3.436780045351474;0.13722245;0.038621694;-0.04942589;-0.19622256;9999.768
842;Actor_15;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-15.wav;75781;3.436780045351474;0.13324271;0.035384733;-0.05064026;-0.19602801;9999.768
843;Actor_15;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-15.wav;75045;3.4034013605442177;0.1365028;0.036857687;-0.04781614;-0.19271316;9999.996
844;Actor_15;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-15.wav;78725;3.570294784580499;0.13265143;0.034628205;-0.048424408;-0.19379078;10000.015
845;Actor_15;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-15.wav;78724;3.570249433106576;0.1287227;0.034763023;-0.047380775;-0.19120628;9999.861
846;Actor_15;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-15.wav;82403;3.737097505668934;0.08885118;0.017294059;-0.052245792;-0.17942347;10000.007
847;Actor_15;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-15.wav;78724;3.570249433106576;0.1261935;0.034039944;-0.04908232;-0.19504215;9999.861
848;Actor_15;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-15.wav;80931;3.670340136054422;0.12732542;0.032172274;-0.049789198;-0.19090955;9999.891
849;Actor_15;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-15.wav;83875;3.803854875283447;0.13556251;0.03430198;-0.05049711;-0.19194815;9999.855
850;Actor_15;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-15.wav;86817;3.937278911564626;0.12044139;0.02941334;-0.049415722;-0.18908176;9999.8
851;Actor_15;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-15.wav;79460;3.603628117913832;0.10651457;0.024423705;-0.050314795;-0.18779372;9999.922
852;Actor_15;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-15.wav;75045;3.4034013605442177;0.13774747;0.03369732;-0.050930142;-0.19800241;9999.996
853;Actor_15;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-15.wav;73574;3.336689342403628;0.11660566;0.02763194;-0.05280231;-0.19120656;10000.032
854;Actor_15;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-15.wav;73574;3.336689342403628;0.117212884;0.027490065;-0.050713163;-0.1906991;10000.032
855;Actor_15;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-15.wav;75781;3.436780045351474;0.12579185;0.035326064;-0.048249707;-0.1855821;9999.768
856;Actor_15;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-15.wav;78724;3.570249433106576;0.084623165;0.013857519;-0.053002883;-0.18353903;9999.861
857;Actor_15;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-15.wav;76517;3.47015873015873;0.12077734;0.02869359;-0.05006876;-0.18785779;9999.831
858;Actor_15;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-15.wav;83874;3.803809523809524;0.111003235;0.028749445;-0.049522415;-0.1889022;9999.975
859;Actor_15;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-15.wav;74310;3.3700680272108845;0.10850562;0.025562745;-0.051576536;-0.19262375;9999.798
860;Actor_15;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-15.wav;77253;3.5035374149659866;0.13849996;0.037669268;-0.04906163;-0.19294755;9999.894
861;Actor_15;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-15.wav;72838;3.303310657596372;0.10705202;0.021207787;-0.05460058;-0.19035703;9999.968
862;Actor_15;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-15.wav;72839;3.3033560090702947;0.12883274;0.030988412;-0.049880292;-0.19340453;9999.83
863;Actor_15;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-15.wav;74309;3.3700226757369616;0.1105757;0.024924546;-0.051681384;-0.19052948;9999.933
864;Actor_15;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-15.wav;72102;3.269931972789116;0.106843255;0.021385165;-0.055014975;-0.19369434;9999.902
865;Actor_15;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-15.wav;75045;3.4034013605442177;0.10619461;0.021142535;-0.055728395;-0.19165282;9999.996
866;Actor_15;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-15.wav;77989;3.5369160997732427;0.119252875;0.028783506;-0.04982369;-0.19017375;9999.954
867;Actor_15;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-15.wav;75781;3.436780045351474;0.096181884;0.017313367;-0.053695213;-0.1849574;9999.768
868;Actor_15;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-15.wav;80196;3.637006802721088;0.12687775;0.03165217;-0.04791202;-0.1916457;9999.981
869;Actor_15;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-15.wav;79460;3.603628117913832;0.11059395;0.02583164;-0.048962284;-0.18537109;9999.922
870;Actor_15;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-15.wav;81667;3.703718820861678;0.11905054;0.026717992;-0.052924182;-0.19347765;9999.949
871;Actor_15;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-15.wav;77989;3.5369160997732427;0.124186665;0.030875571;-0.052048292;-0.19110817;9999.954
872;Actor_15;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-15.wav;77989;3.5369160997732427;0.16584818;0.042155553;-0.05503869;-0.2224093;9999.954
873;Actor_15;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-15.wav;82403;3.737097505668934;0.11754358;0.028662097;-0.0502514;-0.19425215;10000.007
874;Actor_15;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-15.wav;76517;3.47015873015873;0.10404014;0.022079017;-0.052233797;-0.18925406;9999.831
875;Actor_15;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-15.wav;79460;3.603628117913832;0.095919676;0.021146072;-0.053631626;-0.18908128;9999.922
876;Actor_15;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-15.wav;72838;3.303310657596372;0.10523522;0.021284487;-0.051921677;-0.18766226;9999.968
877;Actor_15;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-15.wav;72839;3.3033560090702947;0.106535874;0.026559196;-0.04912308;-0.18690868;9999.83
878;Actor_15;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-15.wav;72103;3.2699773242630386;0.12683521;0.029128516;-0.054321095;-0.19943897;9999.764
879;Actor_15;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-15.wav;72838;3.303310657596372;0.07945559;0.013466409;-0.05313888;-0.1795489;9999.968
880;Actor_15;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-15.wav;73574;3.336689342403628;0.09111178;0.016941583;-0.055669595;-0.1884725;10000.032
881;Actor_15;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-15.wav;76517;3.47015873015873;0.0915337;0.017106274;-0.05486506;-0.1859005;9999.831
882;Actor_15;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-15.wav;74309;3.3700226757369616;0.08004926;0.011869531;-0.054993242;-0.18141007;9999.933
883;Actor_15;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-15.wav;77253;3.5035374149659866;0.11398155;0.025816562;-0.052893467;-0.1934386;9999.894
884;Actor_15;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-15.wav;82403;3.737097505668934;0.12098307;0.02816505;-0.050995942;-0.19162202;10000.007
885;Actor_15;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-15.wav;80195;3.6369614512471657;0.10590096;0.024684254;-0.047480226;-0.18535691;9999.831
886;Actor_15;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-15.wav;80931;3.670340136054422;0.10300201;0.024617728;-0.04928073;-0.1850736;9999.891
887;Actor_15;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-15.wav;89760;4.070748299319728;0.112845324;0.026940085;-0.051452767;-0.18946637;9999.882
888;Actor_15;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-15.wav;81667;3.703718820861678;0.109073885;0.025205826;-0.04982965;-0.18848804;9999.949
889;Actor_15;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-15.wav;74310;3.3700680272108845;0.101731755;0.025010826;-0.050450947;-0.18447264;9999.798
890;Actor_15;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-15.wav;72839;3.3033560090702947;0.09841023;0.020549204;-0.053375136;-0.1836167;9999.83
891;Actor_15;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-15.wav;76517;3.47015873015873;0.095761284;0.019667422;-0.050282955;-0.1834555;9999.831
892;Actor_15;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-15.wav;80196;3.637006802721088;0.108136356;0.02345092;-0.054132823;-0.1933429;9999.981
893;Actor_15;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-15.wav;75781;3.436780045351474;0.124925874;0.03015377;-0.050845385;-0.19444433;9999.768
894;Actor_15;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-15.wav;81667;3.703718820861678;0.11316767;0.024827514;-0.05173577;-0.19382589;9999.949
895;Actor_15;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-15.wav;74310;3.3700680272108845;0.128494;0.03466504;-0.04908676;-0.19343102;9999.798
896;Actor_15;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-15.wav;74309;3.3700226757369616;0.12870076;0.030930528;-0.051993947;-0.1949297;9999.933
897;Actor_15;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-15.wav;72838;3.303310657596372;0.10424275;0.020986265;-0.054833736;-0.18862678;9999.968
898;Actor_15;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-15.wav;70631;3.2032199546485263;0.10902354;0.026927186;-0.051760364;-0.18914463;9999.9375
899;Actor_15;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-15.wav;73574;3.336689342403628;0.11945853;0.02809308;-0.05080348;-0.19283621;10000.032
900;Actor_16;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-16.wav;82403;3.737097505668934;0.1690335;0.050990257;-0.049690735;-0.21100573;10000.007
901;Actor_16;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-16.wav;82403;3.737097505668934;0.17800055;0.05036615;-0.048475068;-0.21484411;10000.007
