;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;Detrented Fluctuation Analysis;Sample Rate
717;Actor_12;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-12.wav;82403;3.737097505668934;0.5444948;22050.0
718;Actor_12;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-12.wav;82403;3.737097505668934;0.48758274;22050.0
719;Actor_12;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-12.wav;80931;3.670340136054422;0.47198325;22050.0
720;Actor_13;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-13.wav;69895;3.1698412698412697;0.6327685;22050.0
721;Actor_13;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-13.wav;70631;3.2032199546485263;0.6200472;22050.0
722;Actor_13;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-13.wav;67688;3.069750566893424;0.6093982;22050.0
723;Actor_13;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-13.wav;69159;3.136462585034013;0.5694085;22050.0
724;Actor_13;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-13.wav;72838;3.303310657596372;0.6452713;22050.0
725;Actor_13;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-13.wav;69895;3.1698412698412697;0.6369085;22050.0
726;Actor_13;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-13.wav;69159;3.136462585034013;0.6815719;22050.0
727;Actor_13;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-13.wav;64745;2.936281179138322;0.625081;22050.0
728;Actor_13;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-13.wav;69160;3.1365079365079365;0.6707993;22050.0
729;Actor_13;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-13.wav;70631;3.2032199546485263;0.6130585;22050.0
730;Actor_13;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-13.wav;66217;3.0030385487528344;0.5982256;22050.0
731;Actor_13;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-13.wav;66952;3.036371882086168;0.606492;22050.0
732;Actor_13;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-13.wav;71367;3.2365986394557824;0.5581838;22050.0
733;Actor_13;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-13.wav;70631;3.2032199546485263;0.5787261;22050.0
734;Actor_13;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-13.wav;69160;3.1365079365079365;0.56314844;22050.0
735;Actor_13;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-13.wav;70631;3.2032199546485263;0.5406863;22050.0
736;Actor_13;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-13.wav;75781;3.436780045351474;0.7454873;22050.0
737;Actor_13;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-13.wav;79460;3.603628117913832;0.554818;22050.0
738;Actor_13;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-13.wav;74309;3.3700226757369616;0.45105517;22050.0
739;Actor_13;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-13.wav;73574;3.336689342403628;0.47022378;22050.0
740;Actor_13;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-13.wav;78724;3.570249433106576;0.71460474;22050.0
741;Actor_13;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-13.wav;77988;3.53687074829932;0.72859097;22050.0
742;Actor_13;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-13.wav;75781;3.436780045351474;0.6620679;22050.0
743;Actor_13;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-13.wav;74310;3.3700680272108845;0.6380047;22050.0
744;Actor_13;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-13.wav;73574;3.336689342403628;0.62913847;22050.0
745;Actor_13;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-13.wav;72838;3.303310657596372;0.69367826;22050.0
746;Actor_13;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-13.wav;75781;3.436780045351474;0.6341746;22050.0
747;Actor_13;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-13.wav;70631;3.2032199546485263;0.70685834;22050.0
748;Actor_13;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-13.wav;75781;3.436780045351474;0.5811551;22050.0
749;Actor_13;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-13.wav;77988;3.53687074829932;0.6106998;22050.0
750;Actor_13;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-13.wav;79460;3.603628117913832;0.51086617;22050.0
751;Actor_13;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-13.wav;74309;3.3700226757369616;0.50309694;22050.0
752;Actor_13;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-13.wav;80931;3.670340136054422;0.5845725;22050.0
753;Actor_13;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-13.wav;94175;4.270975056689342;0.79308283;22050.0
754;Actor_13;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-13.wav;78724;3.570249433106576;0.47125646;22050.0
755;Actor_13;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-13.wav;91967;4.170839002267574;0.3569119;22050.0
756;Actor_13;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-13.wav;69160;3.1365079365079365;0.6852928;22050.0
757;Actor_13;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-13.wav;69895;3.1698412698412697;0.7787074;22050.0
758;Actor_13;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-13.wav;70631;3.2032199546485263;0.5758814;22050.0
759;Actor_13;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-13.wav;71367;3.2365986394557824;0.5703013;22050.0
760;Actor_13;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-13.wav;74310;3.3700680272108845;0.8334781;22050.0
761;Actor_13;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-13.wav;72103;3.2699773242630386;0.6667962;22050.0
762;Actor_13;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-13.wav;77253;3.5035374149659866;0.536591;22050.0
763;Actor_13;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-13.wav;70631;3.2032199546485263;0.6023692;22050.0
764;Actor_13;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-13.wav;69159;3.136462585034013;0.6717919;22050.0
765;Actor_13;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-13.wav;69895;3.1698412698412697;0.661023;22050.0
766;Actor_13;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-13.wav;72103;3.2699773242630386;0.6500833;22050.0
767;Actor_13;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-13.wav;71367;3.2365986394557824;0.5965811;22050.0
768;Actor_13;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-13.wav;75045;3.4034013605442177;0.6093709;22050.0
769;Actor_13;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-13.wav;81667;3.703718820861678;0.6032045;22050.0
770;Actor_13;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-13.wav;75045;3.4034013605442177;0.64717644;22050.0
771;Actor_13;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-13.wav;75781;3.436780045351474;0.5794289;22050.0
772;Actor_13;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-13.wav;75045;3.4034013605442177;0.63627565;22050.0
773;Actor_13;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-13.wav;69159;3.136462585034013;0.57826;22050.0
774;Actor_13;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-13.wav;69160;3.1365079365079365;0.58123815;22050.0
775;Actor_13;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-13.wav;66953;3.0364172335600905;0.55077696;22050.0
776;Actor_13;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-13.wav;73574;3.336689342403628;0.6557262;22050.0
777;Actor_13;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-13.wav;72838;3.303310657596372;0.870067;22050.0
778;Actor_13;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-13.wav;73574;3.336689342403628;0.5518142;22050.0
779;Actor_13;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-13.wav;72838;3.303310657596372;0.5466522;22050.0
780;Actor_14;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-14.wav;76517;3.47015873015873;0.54860383;22050.0
781;Actor_14;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-14.wav;73574;3.336689342403628;0.57307065;22050.0
782;Actor_14;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-14.wav;76517;3.47015873015873;0.5270187;22050.0
783;Actor_14;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-14.wav;78724;3.570249433106576;0.51593894;22050.0
784;Actor_14;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-14.wav;82403;3.737097505668934;0.5722545;22050.0
785;Actor_14;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-14.wav;78724;3.570249433106576;0.6023379;22050.0
786;Actor_14;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-14.wav;75046;3.4034467120181406;0.54919904;22050.0
787;Actor_14;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-14.wav;77253;3.5035374149659866;0.5778873;22050.0
788;Actor_14;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-14.wav;85345;3.870521541950113;0.57479674;22050.0
789;Actor_14;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-14.wav;86081;3.9039002267573695;0.60781074;22050.0
790;Actor_14;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-14.wav;82403;3.737097505668934;0.54007304;22050.0
791;Actor_14;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-14.wav;83139;3.7704761904761903;0.5756928;22050.0
792;Actor_14;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-14.wav;81667;3.703718820861678;0.4724513;22050.0
793;Actor_14;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-14.wav;80931;3.670340136054422;0.46729842;22050.0
794;Actor_14;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-14.wav;75045;3.4034013605442177;0.46099165;22050.0
795;Actor_14;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-14.wav;76517;3.47015873015873;0.45950177;22050.0
796;Actor_14;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-14.wav;83138;3.7704308390022674;0.35494527;22050.0
797;Actor_14;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-14.wav;82403;3.737097505668934;0.35200465;22050.0
798;Actor_14;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-14.wav;84610;3.83718820861678;0.30879498;22050.0
799;Actor_14;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-14.wav;82403;3.737097505668934;0.34967247;22050.0
800;Actor_14;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-14.wav;82403;3.737097505668934;0.5274309;22050.0
801;Actor_14;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-14.wav;79460;3.603628117913832;0.53963685;22050.0
802;Actor_14;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-14.wav;79460;3.603628117913832;0.52996445;22050.0
803;Actor_14;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-14.wav;77989;3.5369160997732427;0.53238624;22050.0
804;Actor_14;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-14.wav;85345;3.870521541950113;0.46516532;22050.0
805;Actor_14;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-14.wav;80931;3.670340136054422;0.4887357;22050.0
806;Actor_14;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-14.wav;80931;3.670340136054422;0.47467285;22050.0
807;Actor_14;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-14.wav;86082;3.903945578231293;0.41990137;22050.0
808;Actor_14;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-14.wav;79460;3.603628117913832;0.43164822;22050.0
809;Actor_14;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-14.wav;81667;3.703718820861678;0.45712313;22050.0
810;Actor_14;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-14.wav;82403;3.737097505668934;0.41788176;22050.0
811;Actor_14;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-14.wav;86082;3.903945578231293;0.3902081;22050.0
812;Actor_14;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-14.wav;94175;4.270975056689342;0.29320323;22050.0
813;Actor_14;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-14.wav;96382;4.3710657596371885;0.31523922;22050.0
814;Actor_14;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-14.wav;91967;4.170839002267574;0.310103;22050.0
815;Actor_14;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-14.wav;97118;4.404444444444445;0.31571805;22050.0
816;Actor_14;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-14.wav;74309;3.3700226757369616;0.571208;22050.0
817;Actor_14;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-14.wav;78724;3.570249433106576;0.55883616;22050.0
818;Actor_14;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-14.wav;74310;3.3700680272108845;0.5499003;22050.0
819;Actor_14;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-14.wav;74309;3.3700226757369616;0.5138078;22050.0
820;Actor_14;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-14.wav;74309;3.3700226757369616;0.3076845;22050.0
821;Actor_14;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-14.wav;75045;3.4034013605442177;0.33960533;22050.0
822;Actor_14;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-14.wav;77253;3.5035374149659866;0.3637328;22050.0
823;Actor_14;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-14.wav;76517;3.47015873015873;0.3361771;22050.0
824;Actor_14;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-14.wav;83138;3.7704308390022674;0.49649265;22050.0
825;Actor_14;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-14.wav;80195;3.6369614512471657;0.47539565;22050.0
826;Actor_14;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-14.wav;82403;3.737097505668934;0.502375;22050.0
827;Actor_14;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-14.wav;83139;3.7704761904761903;0.46166703;22050.0
828;Actor_14;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-14.wav;86817;3.937278911564626;0.39555284;22050.0
829;Actor_14;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-14.wav;82403;3.737097505668934;0.43682727;22050.0
830;Actor_14;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-14.wav;80931;3.670340136054422;0.50116223;22050.0
831;Actor_14;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-14.wav;83874;3.803809523809524;0.46166298;22050.0
832;Actor_14;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-14.wav;80196;3.637006802721088;0.50912;22050.0
833;Actor_14;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-14.wav;78725;3.570294784580499;0.5243664;22050.0
834;Actor_14;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-14.wav;70631;3.2032199546485263;0.50286996;22050.0
835;Actor_14;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-14.wav;72838;3.303310657596372;0.5020535;22050.0
836;Actor_14;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-14.wav;87553;3.970657596371882;0.4598154;22050.0
837;Actor_14;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-14.wav;81667;3.703718820861678;0.4287325;22050.0
838;Actor_14;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-14.wav;81667;3.703718820861678;0.43805903;22050.0
839;Actor_14;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-14.wav;82403;3.737097505668934;0.45308006;22050.0
840;Actor_15;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-15.wav;74310;3.3700680272108845;0.6372932;22050.0
841;Actor_15;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-15.wav;75781;3.436780045351474;0.6464364;22050.0
842;Actor_15;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-15.wav;75781;3.436780045351474;0.6078447;22050.0
843;Actor_15;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-15.wav;75045;3.4034013605442177;0.5953216;22050.0
844;Actor_15;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-15.wav;78725;3.570294784580499;0.72736436;22050.0
845;Actor_15;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-15.wav;78724;3.570249433106576;0.7446429;22050.0
846;Actor_15;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-15.wav;82403;3.737097505668934;0.9133735;22050.0
847;Actor_15;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-15.wav;78724;3.570249433106576;0.65439945;22050.0
848;Actor_15;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-15.wav;80931;3.670340136054422;0.7403589;22050.0
849;Actor_15;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-15.wav;83875;3.803854875283447;0.7296183;22050.0
850;Actor_15;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-15.wav;86817;3.937278911564626;0.7094139;22050.0
851;Actor_15;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-15.wav;79460;3.603628117913832;0.8527713;22050.0
852;Actor_15;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-15.wav;75045;3.4034013605442177;0.6011136;22050.0
853;Actor_15;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-15.wav;73574;3.336689342403628;0.6997663;22050.0
854;Actor_15;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-15.wav;73574;3.336689342403628;0.5900868;22050.0
855;Actor_15;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-15.wav;75781;3.436780045351474;0.70524305;22050.0
856;Actor_15;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-15.wav;78724;3.570249433106576;0.97682446;22050.0
857;Actor_15;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-15.wav;76517;3.47015873015873;0.8430306;22050.0
858;Actor_15;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-15.wav;83874;3.803809523809524;0.8538539;22050.0
859;Actor_15;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-15.wav;74310;3.3700680272108845;0.59910303;22050.0
860;Actor_15;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-15.wav;77253;3.5035374149659866;0.6575448;22050.0
861;Actor_15;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-15.wav;72838;3.303310657596372;0.69472826;22050.0
862;Actor_15;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-15.wav;72839;3.3033560090702947;0.6186428;22050.0
863;Actor_15;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-15.wav;74309;3.3700226757369616;0.6514308;22050.0
864;Actor_15;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-15.wav;72102;3.269931972789116;1.1603426;22050.0
865;Actor_15;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-15.wav;75045;3.4034013605442177;1.0986772;22050.0
866;Actor_15;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-15.wav;77989;3.5369160997732427;0.5450557;22050.0
867;Actor_15;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-15.wav;75781;3.436780045351474;0.95398057;22050.0
868;Actor_15;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-15.wav;80196;3.637006802721088;0.7297387;22050.0
869;Actor_15;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-15.wav;79460;3.603628117913832;0.65035105;22050.0
870;Actor_15;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-15.wav;81667;3.703718820861678;0.7565777;22050.0
871;Actor_15;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-15.wav;77989;3.5369160997732427;0.5107186;22050.0
872;Actor_15;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-15.wav;77989;3.5369160997732427;0.71907306;22050.0
873;Actor_15;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-15.wav;82403;3.737097505668934;0.8573827;22050.0
874;Actor_15;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-15.wav;76517;3.47015873015873;0.61800116;22050.0
875;Actor_15;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-15.wav;79460;3.603628117913832;0.5537522;22050.0
876;Actor_15;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-15.wav;72838;3.303310657596372;1.1507143;22050.0
877;Actor_15;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-15.wav;72839;3.3033560090702947;0.97638965;22050.0
878;Actor_15;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-15.wav;72103;3.2699773242630386;0.93276757;22050.0
879;Actor_15;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-15.wav;72838;3.303310657596372;0.7633346;22050.0
880;Actor_15;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-15.wav;73574;3.336689342403628;0.8855574;22050.0
881;Actor_15;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-15.wav;76517;3.47015873015873;1.0491109;22050.0
882;Actor_15;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-15.wav;74309;3.3700226757369616;0.77037877;22050.0
883;Actor_15;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-15.wav;77253;3.5035374149659866;0.6078363;22050.0
884;Actor_15;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-15.wav;82403;3.737097505668934;0.76132184;22050.0
885;Actor_15;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-15.wav;80195;3.6369614512471657;0.5913817;22050.0
886;Actor_15;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-15.wav;80931;3.670340136054422;0.5911459;22050.0
887;Actor_15;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-15.wav;89760;4.070748299319728;0.8244951;22050.0
888;Actor_15;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-15.wav;81667;3.703718820861678;1.0156677;22050.0
889;Actor_15;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-15.wav;74310;3.3700680272108845;0.86412734;22050.0
890;Actor_15;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-15.wav;72839;3.3033560090702947;0.9779334;22050.0
891;Actor_15;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-15.wav;76517;3.47015873015873;0.631464;22050.0
892;Actor_15;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-15.wav;80196;3.637006802721088;0.85718656;22050.0
893;Actor_15;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-15.wav;75781;3.436780045351474;0.62195146;22050.0
894;Actor_15;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-15.wav;81667;3.703718820861678;0.55011123;22050.0
895;Actor_15;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-15.wav;74310;3.3700680272108845;0.55686873;22050.0
896;Actor_15;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-15.wav;74309;3.3700226757369616;1.0389422;22050.0
897;Actor_15;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-15.wav;72838;3.303310657596372;0.92541724;22050.0
898;Actor_15;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-15.wav;70631;3.2032199546485263;0.57212347;22050.0
899;Actor_15;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-15.wav;73574;3.336689342403628;0.7097339;22050.0
900;Actor_16;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-16.wav;82403;3.737097505668934;0.562934;22050.0
901;Actor_16;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-16.wav;82403;3.737097505668934;0.54263395;22050.0
902;Actor_16;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-16.wav;79460;3.603628117913832;0.4819473;22050.0
903;Actor_16;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-16.wav;78724;3.570249433106576;0.5036689;22050.0
904;Actor_16;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-16.wav;81667;3.703718820861678;0.588429;22050.0
905;Actor_16;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-16.wav;85345;3.870521541950113;0.5544589;22050.0
906;Actor_16;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-16.wav;83874;3.803809523809524;0.5295327;22050.0
907;Actor_16;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-16.wav;80931;3.670340136054422;0.5083941;22050.0
908;Actor_16;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-16.wav;85345;3.870521541950113;0.5295093;22050.0
909;Actor_16;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-16.wav;86817;3.937278911564626;0.530188;22050.0
