File;Emotion;sampen;hurst;dfa;lyap_e1;lyap_e2;lyap_e3;lyap_e4
03-01-01-01-02-01-08.wav;Neutral;0.0029902381;0.77133;0.60763836;0.12432832;0.032155603;-0.04659031;-0.18789214
03-01-01-01-02-02-08.wav;Neutral;0.003118629;0.80195177;0.6209808;0.12452876;0.02966964;-0.04882741;-0.18642573
03-01-02-01-01-01-08.wav;Calm;0.005006881;0.78506786;0.69576985;0.1303631;0.032845553;-0.04700887;-0.18894432
03-01-02-01-01-02-08.wav;Calm;0.0037010512;0.8166338;0.6934458;0.12809585;0.031869344;-0.04791295;-0.18787117
03-01-02-01-02-01-08.wav;Calm;0.003198081;0.8060697;0.67664516;0.119679555;0.029605944;-0.04891259;-0.18700208
03-01-02-01-02-02-08.wav;Calm;0.004073266;0.7911748;0.6840963;0.11971301;0.030011566;-0.04668301;-0.1844676
03-01-02-02-01-01-08.wav;Calm;0.005188203;0.7714949;0.73007256;0.12191719;0.030514397;-0.047608126;-0.18356304
03-01-02-02-01-02-08.wav;Calm;0.0056547495;0.76199776;0.73228884;0.120380595;0.02942975;-0.047445565;-0.18654458
03-01-02-02-02-01-08.wav;Calm;0.006455011;0.7567535;0.6996159;0.11283879;0.02631328;-0.047872253;-0.18539076
03-01-02-02-02-02-08.wav;Calm;0.0047792615;0.7604316;0.68899757;0.11931716;0.029186085;-0.047650006;-0.18730144
03-01-03-01-01-01-08.wav;Happy;0.003115499;0.7649824;0.7092679;0.13486312;0.037444923;-0.04313572;-0.18441518
03-01-03-01-01-02-08.wav;Happy;0.004115222;0.77594733;0.6224918;0.12384318;0.032609873;-0.046265;-0.18382597
03-01-03-01-02-01-08.wav;Happy;0.0051685586;0.79441327;0.59485275;0.11917369;0.029264262;-0.046994206;-0.18255205
03-01-03-01-02-02-08.wav;Happy;0.0045021735;0.78058094;0.5521539;0.12162148;0.031646464;-0.044774283;-0.18185067
03-01-03-02-01-01-08.wav;Happy;0.003051042;0.7333973;0.80199724;0.121177584;0.03356445;-0.043287277;-0.17977205
03-01-03-02-01-02-08.wav;Happy;0.0044912025;0.8015023;0.9776668;0.117428064;0.03180352;-0.044094335;-0.17966807
03-01-03-02-02-01-08.wav;Happy;0.0025052957;0.70115364;0.5792086;0.121335395;0.032933813;-0.042886633;-0.17724527
03-01-03-02-02-02-08.wav;Happy;0.003721561;0.69574565;0.5500362;0.118885405;0.033668563;-0.04222655;-0.17806777
03-01-04-01-01-01-08.wav;Sad;0.0042506135;0.7838185;0.7148578;0.11733098;0.029502383;-0.047452576;-0.18365324
03-01-04-01-01-02-08.wav;Sad;0.004361789;0.8037646;0.6989408;0.13159193;0.0332099;-0.0478231;-0.18962936
03-01-04-01-02-01-08.wav;Sad;0.0041572284;0.80315495;0.7067903;0.12581657;0.03064388;-0.04756726;-0.1881803
03-01-04-01-02-02-08.wav;Sad;0.0039612507;0.83284116;0.7356387;0.12554814;0.033046894;-0.04467907;-0.18579939
03-01-04-02-01-01-08.wav;Sad;0.0060047195;0.7208159;0.6703833;0.1291735;0.036703967;-0.041675106;-0.18647726
03-01-04-02-01-02-08.wav;Sad;0.00697049;0.76115483;0.77023363;0.12521051;0.032717116;-0.043623447;-0.18291815
03-01-04-02-02-01-08.wav;Sad;0.0028699455;0.78036314;0.632408;0.11983971;0.030305136;-0.045383863;-0.18263589
03-01-04-02-02-02-08.wav;Sad;0.0049107634;0.7207263;0.96820676;0.110406436;0.027431332;-0.045351747;-0.1823253
03-01-05-01-01-01-08.wav;Angry;0.003267135;0.79670686;0.77009887;0.12490133;0.033310324;-0.045203384;-0.18574539
03-01-05-01-01-02-08.wav;Angry;0.0049943533;0.8049854;0.78001297;0.111358166;0.02707574;-0.048345506;-0.18848307
03-01-05-01-02-01-08.wav;Angry;0.0019119068;0.7952004;0.5872014;0.11380496;0.02832691;-0.04786379;-0.18754487
03-01-05-01-02-02-08.wav;Angry;0.0018704087;0.8014881;0.6407943;0.10970185;0.02516284;-0.04883132;-0.18482962
03-01-05-02-01-01-08.wav;Angry;0.006770975;0.79380774;0.85271025;0.11861301;0.031953134;-0.044185743;-0.18322307
03-01-05-02-01-02-08.wav;Angry;0.0053643286;0.75086313;0.6697555;0.11746807;0.0336719;-0.04080619;-0.17785206
03-01-05-02-02-01-08.wav;Angry;0.0015381611;0.77379274;0.5167467;0.11715894;0.031183325;-0.04734068;-0.1853998
03-01-05-02-02-02-08.wav;Angry;0.0025591236;0.7801321;0.5228534;0.12105729;0.032504033;-0.04438236;-0.18170439
03-01-06-01-01-01-08.wav;Fearful;0.0072703;0.6981476;0.73677677;0.12496339;0.03538252;-0.04182249;-0.18305837
03-01-06-01-01-02-08.wav;Fearful;0.006452228;0.8193469;0.95254695;0.108086444;0.027494425;-0.043942507;-0.18116924
03-01-06-01-02-01-08.wav;Fearful;0.0024612597;0.65682656;0.6310048;0.12501593;0.035908923;-0.040516466;-0.18347043
03-01-06-01-02-02-08.wav;Fearful;0.0021439353;0.7574614;0.57169586;0.11807575;0.03326563;-0.04285305;-0.18351091
03-01-06-02-01-01-08.wav;Fearful;0.003073108;0.81445193;0.6721939;0.10593322;0.027665589;-0.04388626;-0.17734423
03-01-06-02-01-02-08.wav;Fearful;0.003861488;0.8531655;0.75578463;0.10470409;0.025767926;-0.04504898;-0.17496382
03-01-06-02-02-01-08.wav;Fearful;0.003971556;0.837644;0.60295147;0.11238626;0.028972905;-0.04431109;-0.1798766
03-01-06-02-02-02-08.wav;Fearful;0.002220077;0.81736255;0.82748204;0.104517065;0.024681978;-0.04556257;-0.17853588
03-01-07-01-01-01-08.wav;Disgust;0.0041190363;0.7901015;0.6535686;0.121742;0.030073676;-0.048893154;-0.18874198
03-01-07-01-01-02-08.wav;Disgust;0.0075887935;0.76832044;0.6849545;0.1256426;0.033262488;-0.047483336;-0.18864144
03-01-07-01-02-01-08.wav;Disgust;0.0030979193;0.74684316;0.59647197;0.124952555;0.032350447;-0.049070604;-0.1891549
03-01-07-01-02-02-08.wav;Disgust;0.0031975543;0.8037289;0.6344797;0.12076015;0.030315734;-0.048567876;-0.1883659
03-01-07-02-01-01-08.wav;Disgust;0.005408204;0.76708746;0.72817534;0.12102617;0.031192156;-0.04606174;-0.18639182
03-01-07-02-01-02-08.wav;Disgust;0.008414111;0.70922005;0.6522818;0.12964995;0.03184494;-0.047079604;-0.18817516
03-01-07-02-02-01-08.wav;Disgust;0.0027752507;0.7956525;0.62651044;0.12145114;0.030615406;-0.048471693;-0.1890403
03-01-07-02-02-02-08.wav;Disgust;0.003031067;0.7840738;0.5975902;0.11771265;0.028392583;-0.048585813;-0.1871544
03-01-08-01-01-01-08.wav;Surprised;0.003080566;0.786596;0.7208548;0.12383562;0.033633124;-0.043643005;-0.17987569
03-01-08-01-01-02-08.wav;Surprised;0.0044936985;0.79073375;0.5844684;0.12904938;0.03444659;-0.044169873;-0.1856532
03-01-08-01-02-01-08.wav;Surprised;0.0031670653;0.7952629;0.67710423;0.123745345;0.03180645;-0.0450895;-0.18793961
03-01-08-01-02-02-08.wav;Surprised;0.002519594;0.80304575;0.6042975;0.12119317;0.030417185;-0.0475881;-0.18475091
03-01-08-02-01-01-08.wav;Surprised;0.005736542;0.7769737;0.6922194;0.11880138;0.032161213;-0.04360342;-0.180613
03-01-08-02-01-02-08.wav;Surprised;0.0031963564;0.7750401;0.7243646;0.11538242;0.03165388;-0.044399224;-0.18270028
03-01-08-02-02-01-08.wav;Surprised;0.002042793;0.8171677;0.5287304;0.1222272;0.032494005;-0.046160825;-0.18587208
03-01-08-02-02-02-08.wav;Surprised;0.0021426969;0.7650882;0.5721128;0.12572624;0.033593383;-0.045313362;-0.18248312
03-01-01-01-01-01-09.wav;Neutral;0.012651111;0.81516325;0.9505954;0.12949492;0.030082347;-0.049673088;-0.18614334
03-01-01-01-01-02-09.wav;Neutral;0.004594105;0.740889;0.7899327;0.16772659;0.045408882;-0.046037555;-0.19981073
03-01-01-01-02-01-09.wav;Neutral;0.004875971;0.72489077;0.70346016;0.14764138;0.03811853;-0.04807669;-0.19192728
03-01-01-01-02-02-09.wav;Neutral;0.004191128;0.7538703;0.7385589;0.14821474;0.038783845;-0.044988785;-0.18986551
03-01-02-01-01-01-09.wav;Calm;0.0054951287;0.72754425;0.80649674;0.16348508;0.043183148;-0.04617825;-0.19711043
03-01-02-01-01-02-09.wav;Calm;0.0071115415;0.69805866;0.77316445;0.1356272;0.038892787;-0.044003796;-0.18759982
03-01-02-01-02-01-09.wav;Calm;0.010919111;0.64020437;0.7031846;0.1497423;0.039533284;-0.04600039;-0.19014476
03-01-02-01-02-02-09.wav;Calm;0.0054931785;0.79902494;0.77438647;0.13091117;0.03176466;-0.048056334;-0.18655926
03-01-02-02-01-01-09.wav;Calm;0.008942682;0.79217917;0.9025815;0.13166101;0.031740747;-0.04787301;-0.18770337
03-01-02-02-01-02-09.wav;Calm;0.009981722;0.7466337;0.93773144;0.14462757;0.036262378;-0.047303777;-0.19330357
03-01-02-02-02-01-09.wav;Calm;0.0123502435;0.67182344;0.74700856;0.15594454;0.041847125;-0.04399804;-0.19240704
03-01-02-02-02-02-09.wav;Calm;0.004629814;0.6694244;0.741854;0.14053401;0.03433552;-0.049430363;-0.18879957
03-01-03-01-01-01-09.wav;Happy;0.009732462;0.6475556;0.68517894;0.1592819;0.042071957;-0.04595203;-0.19439614
03-01-03-01-01-02-09.wav;Happy;0.005469857;0.7768303;0.6814685;0.14821029;0.04286956;-0.04245832;-0.18455355
03-01-03-01-02-01-09.wav;Happy;0.0023660404;0.69296014;0.6404238;0.14376114;0.038648143;-0.044418704;-0.18821831
03-01-03-01-02-02-09.wav;Happy;0.0030001665;0.6130493;0.5731364;0.17086756;0.050155867;-0.039060313;-0.1896924
03-01-03-02-01-01-09.wav;Happy;0.0071379403;0.61482435;0.49775004;0.12852784;0.036928736;-0.03930758;-0.17632677
03-01-03-02-01-02-09.wav;Happy;0.008884014;0.5114332;0.47308716;0.1488851;0.04446214;-0.03804645;-0.17871621
03-01-03-02-02-01-09.wav;Happy;0.0028002253;0.71170676;0.5008511;0.1367554;0.037461273;-0.04212306;-0.18205146
03-01-03-02-02-02-09.wav;Happy;0.0046613626;0.54880977;0.52872753;0.13954508;0.04122757;-0.038710386;-0.18131341
03-01-04-01-01-01-09.wav;Sad;0.008179837;0.78930473;0.8006832;0.17820881;0.04868795;-0.044370342;-0.19895689
03-01-04-01-01-02-09.wav;Sad;0.0070837177;0.6959245;0.7717459;0.17038079;0.046439912;-0.04379536;-0.19551933
03-01-04-01-02-01-09.wav;Sad;0.006154175;0.6518232;0.6948056;0.1547422;0.040250123;-0.046810873;-0.19062272
03-01-04-01-02-02-09.wav;Sad;0.006442057;0.7432252;0.8230515;0.15938713;0.040464163;-0.045785006;-0.19405031
03-01-04-02-01-01-09.wav;Sad;0.011502037;0.5844549;0.67282027;0.15648669;0.042668276;-0.045393016;-0.19247466
03-01-04-02-01-02-09.wav;Sad;0.0153731685;0.59529686;0.66429245;0.14301178;0.042012997;-0.041244667;-0.18677822
03-01-04-02-02-01-09.wav;Sad;0.0048654308;0.65754306;0.6724416;0.15436855;0.04269421;-0.044077475;-0.19189116
03-01-04-02-02-02-09.wav;Sad;0.00888558;0.609872;0.6658773;0.16842654;0.04496556;-0.043541845;-0.19258085
03-01-05-01-01-01-09.wav;Angry;0.0070925355;0.64214134;0.6904075;0.1631377;0.044839773;-0.042637367;-0.19046172
03-01-05-01-01-02-09.wav;Angry;0.006155803;0.76769483;0.7182738;0.119471006;0.02958172;-0.045927327;-0.17953546
03-01-05-01-02-01-09.wav;Angry;0.003716868;0.7827715;0.53475195;0.14004357;0.04002832;-0.04147646;-0.18238193
03-01-05-01-02-02-09.wav;Angry;0.0031668625;0.76754487;0.5723144;0.13741912;0.037862793;-0.042981986;-0.18510333
03-01-05-02-01-01-09.wav;Angry;0.0057212007;0.84826547;0.6923444;0.11983502;0.034122583;-0.03961252;-0.17883743
03-01-05-02-01-02-09.wav;Angry;0.003987644;0.7844013;0.5630968;0.12069267;0.03571106;-0.040262416;-0.17953733
03-01-05-02-02-01-09.wav;Angry;0.0049860263;0.79534143;0.50723094;0.13123669;0.039486185;-0.039957542;-0.17934366
03-01-05-02-02-02-09.wav;Angry;0.0034616108;0.82085717;0.6347978;0.11879626;0.033315767;-0.041446924;-0.18056253
03-01-06-01-01-01-09.wav;Fearful;0.004532609;0.70097405;0.8345002;0.14637567;0.038426608;-0.044740584;-0.18885404
03-01-06-01-01-02-09.wav;Fearful;0.0030429633;0.7592104;0.8740272;0.15591852;0.044019077;-0.044499695;-0.1948658
03-01-06-01-02-01-09.wav;Fearful;0.0042929393;0.86316234;0.90191513;0.11580762;0.027110094;-0.049500834;-0.18488109
03-01-06-01-02-02-09.wav;Fearful;0.0018840383;0.7436673;0.84816694;0.14303635;0.036903046;-0.046558082;-0.18870479
03-01-06-02-01-01-09.wav;Fearful;0.009058203;0.7860686;0.7484866;0.10868021;0.028066307;-0.04497076;-0.17995745
03-01-06-02-01-02-09.wav;Fearful;0.0039624553;0.6939669;0.82041115;0.1425405;0.040847823;-0.044281583;-0.18931173
03-01-06-02-02-01-09.wav;Fearful;0.0043184864;0.64526206;0.57919264;0.13578235;0.03826786;-0.043168325;-0.18602118
03-01-06-02-02-02-09.wav;Fearful;0.0036226087;0.6607525;0.6190076;0.115712345;0.03185902;-0.043647997;-0.17856424
03-01-07-01-01-01-09.wav;Disgust;0.011514346;0.6228876;0.63419235;0.16990505;0.04822956;-0.04158202;-0.1885487
03-01-07-01-01-02-09.wav;Disgust;0.008734977;0.56146944;0.6392427;0.17525393;0.053066533;-0.039407626;-0.19149792
03-01-07-01-02-01-09.wav;Disgust;0.00409818;0.65599257;0.6489519;0.1724893;0.04802697;-0.04454761;-0.19330706
03-01-07-01-02-02-09.wav;Disgust;0.008703158;0.6188351;0.71049047;0.1367311;0.040108796;-0.042006865;-0.18634182
03-01-07-02-01-01-09.wav;Disgust;0.005504529;0.56391674;0.60210407;0.17090745;0.047094308;-0.043621242;-0.19501948
03-01-07-02-01-02-09.wav;Disgust;0.00735339;0.55644435;0.57605124;0.14583026;0.040878724;-0.04210652;-0.18635388
03-01-07-02-02-01-09.wav;Disgust;0.008050109;0.58187556;0.5268946;0.15131477;0.042593002;-0.04253699;-0.1892679
03-01-07-02-02-02-09.wav;Disgust;0.006109728;0.56516457;0.5550786;0.16546023;0.049029596;-0.038691804;-0.18670806
03-01-08-01-01-01-09.wav;Surprised;0.005614759;0.85889;0.8284013;0.14181986;0.03650253;-0.047006544;-0.18966797
03-01-08-01-01-02-09.wav;Surprised;0.0064431;0.61104524;0.73453164;0.16409239;0.043951064;-0.045851715;-0.19550747
03-01-08-01-02-01-09.wav;Surprised;0.0034156924;0.78569734;0.7159143;0.13783601;0.035297032;-0.047710728;-0.18652253
03-01-08-01-02-02-09.wav;Surprised;0.0040160413;0.6088742;0.6554637;0.16155784;0.042332772;-0.045574814;-0.19162679
03-01-08-02-01-01-09.wav;Surprised;0.005492756;0.63346565;0.62932074;0.17133331;0.04785416;-0.044548724;-0.19873697
03-01-08-02-01-02-09.wav;Surprised;0.00469662;0.7901325;0.7163163;0.13193256;0.034469347;-0.046633188;-0.18908781
03-01-08-02-02-01-09.wav;Surprised;0.0036245373;0.6757679;0.6193148;0.13829736;0.036058743;-0.04737722;-0.1910072
03-01-08-02-02-02-09.wav;Surprised;0.0036749993;0.69168067;0.61258787;0.13897017;0.034789644;-0.046131037;-0.18468563
03-01-01-01-01-01-10.wav;Neutral;0.0040324708;0.66214854;0.56663674;0.11051846;0.028360585;-0.044381592;-0.17969653
03-01-01-01-01-02-10.wav;Neutral;0.0059209922;0.56195176;0.56133133;0.11470277;0.031249806;-0.045688152;-0.18059777
03-01-01-01-02-01-10.wav;Neutral;0.0024984216;0.5379632;0.5460989;0.11797834;0.032412145;-0.042029593;-0.18096513
03-01-01-01-02-02-10.wav;Neutral;0.0027901593;0.66343856;0.5790011;0.09736077;0.022988817;-0.047190167;-0.17850524
03-01-02-01-01-01-10.wav;Calm;0.0062392144;0.45451885;0.5773519;0.10539441;0.02644322;-0.04542773;-0.17914522
03-01-02-01-01-02-10.wav;Calm;0.004010417;0.65683717;0.5798628;0.10833207;0.026877789;-0.046590876;-0.17767182
03-01-02-01-02-01-10.wav;Calm;0.002185436;0.5187507;0.5746889;0.09999739;0.02470254;-0.045526024;-0.17826398
03-01-02-01-02-02-10.wav;Calm;0.0029893864;0.501793;0.574216;0.107635476;0.027985424;-0.04441468;-0.17771204
03-01-02-02-01-01-10.wav;Calm;0.0044509764;0.5438385;0.5715651;0.11647926;0.03426862;-0.040851176;-0.17869586
03-01-02-02-01-02-10.wav;Calm;0.0044681043;0.5540436;0.57404715;0.12381477;0.034687586;-0.041814476;-0.18110007
03-01-02-02-02-01-10.wav;Calm;0.003245362;0.5968552;0.5761063;0.11504764;0.030289907;-0.043721937;-0.18010017
03-01-02-02-02-02-10.wav;Calm;0.0041772164;0.64519966;0.6216087;0.11022827;0.027402082;-0.046120152;-0.17856756
03-01-03-01-01-01-10.wav;Happy;0.0030634776;0.704518;0.5338736;0.10971235;0.027400691;-0.043903083;-0.17666738
03-01-03-01-01-02-10.wav;Happy;0.0047090934;0.6057009;0.5316229;0.116646886;0.032893334;-0.04283502;-0.17742515
03-01-03-01-02-01-10.wav;Happy;0.0013270954;0.6049735;0.5111214;0.102482;0.027425963;-0.043862566;-0.17571628
03-01-03-01-02-02-10.wav;Happy;0.0022102937;0.56924504;0.50063694;0.09985476;0.026224978;-0.04339323;-0.17578268
03-01-03-02-01-01-10.wav;Happy;0.004592708;0.44019324;0.4535363;0.106102906;0.03024684;-0.040392764;-0.17131588
03-01-03-02-01-02-10.wav;Happy;0.003984164;0.63132834;0.45110965;0.10017063;0.026383163;-0.04156645;-0.17166343
03-01-03-02-02-01-10.wav;Happy;0.0036874034;0.55752665;0.4350169;0.09459203;0.024907399;-0.04344242;-0.17433959
03-01-03-02-02-02-10.wav;Happy;0.0054533924;0.6484182;0.4091952;0.091900125;0.022940777;-0.043278456;-0.17190215
03-01-04-01-01-01-10.wav;Sad;0.004699927;0.7062056;0.59989;0.10210841;0.02484735;-0.046859033;-0.17777759
03-01-04-01-01-02-10.wav;Sad;0.003836623;0.5976277;0.61943036;0.11132607;0.031354554;-0.043550115;-0.18156976
03-01-04-01-02-01-10.wav;Sad;0.0038795038;0.67814755;0.60074383;0.112628944;0.030010704;-0.04608069;-0.18068771
03-01-04-01-02-02-10.wav;Sad;0.005858696;0.67076385;0.59404135;0.109727435;0.027630273;-0.046670176;-0.18220824
03-01-04-02-01-01-10.wav;Sad;0.00870707;0.6245238;0.54739493;0.11026093;0.028890695;-0.04477423;-0.180049
03-01-04-02-01-02-10.wav;Sad;0.0057281186;0.5500793;0.58993083;0.11761923;0.03351301;-0.04267676;-0.18177202
03-01-04-02-02-01-10.wav;Sad;0.0051824674;0.6696295;0.5504576;0.10440932;0.027023261;-0.045431368;-0.1792284
03-01-04-02-02-02-10.wav;Sad;0.005594436;0.66216767;0.5764326;0.09911687;0.022662202;-0.04780636;-0.18118435
03-01-05-01-01-01-10.wav;Angry;0.00513084;0.47421825;0.54829663;0.121376306;0.035294138;-0.039962813;-0.1791271
03-01-05-01-01-02-10.wav;Angry;0.0040209983;0.5809165;0.49055758;0.118608184;0.032187596;-0.041301902;-0.1775556
03-01-05-01-02-01-10.wav;Angry;0.003964759;0.5822576;0.499314;0.13493462;0.039683014;-0.03973351;-0.17856544
03-01-05-01-02-02-10.wav;Angry;0.003341797;0.53598773;0.48976365;0.12835933;0.03833916;-0.040079474;-0.17891331
03-01-05-02-01-01-10.wav;Angry;0.0035453436;0.53929913;0.41379935;0.13026004;0.040568255;-0.03699864;-0.17595156
03-01-05-02-01-02-10.wav;Angry;0.004924294;0.53623736;0.40476733;0.14179854;0.043282013;-0.0367914;-0.1770983
03-01-05-02-02-01-10.wav;Angry;0.0044701183;0.5261195;0.38570374;0.10286545;0.027513474;-0.044287592;-0.17742574
03-01-05-02-02-02-10.wav;Angry;0.0036030328;0.5613313;0.39272377;0.10470973;0.028143758;-0.043321583;-0.17622158
03-01-06-01-01-01-10.wav;Fearful;0.003199289;0.5489917;0.573622;0.12403745;0.037238345;-0.040045924;-0.18074295
03-01-06-01-01-02-10.wav;Fearful;0.0045898817;0.6739241;0.60814416;0.11361342;0.032237366;-0.042846873;-0.18164918
03-01-06-01-02-01-10.wav;Fearful;0.002727521;0.6532152;0.56099236;0.11170534;0.028980963;-0.044134233;-0.17903815
03-01-06-01-02-02-10.wav;Fearful;0.0037094622;0.685206;0.6099213;0.10277031;0.025925275;-0.046287745;-0.18158945
03-01-06-02-01-01-10.wav;Fearful;0.0038556603;0.5855453;0.49282032;0.10482542;0.028906286;-0.04357157;-0.17828915
03-01-06-02-01-02-10.wav;Fearful;0.0050208336;0.6091658;0.48741743;0.10430271;0.027587378;-0.043254677;-0.17482233
03-01-06-02-02-01-10.wav;Fearful;0.0018054959;0.5236191;0.47680825;0.11769636;0.03363977;-0.03981319;-0.17408104
03-01-06-02-02-02-10.wav;Fearful;0.0031819486;0.61235285;0.47554678;0.114255235;0.031744346;-0.042663235;-0.17856985
03-01-07-01-01-01-10.wav;Disgust;0.004547275;0.65814734;0.5614697;0.112259455;0.030465398;-0.043856263;-0.18099436
03-01-07-01-01-02-10.wav;Disgust;0.005158298;0.58814454;0.5455309;0.1247477;0.033259887;-0.041661404;-0.18095367
03-01-07-01-02-01-10.wav;Disgust;0.0038390388;0.6082639;0.5607369;0.1239036;0.034516685;-0.041935742;-0.18171504
03-01-07-01-02-02-10.wav;Disgust;0.0041300957;0.56973237;0.48511386;0.11037829;0.030873256;-0.043152984;-0.18184131
03-01-07-02-01-01-10.wav;Disgust;0.0060372674;0.4972004;0.4431001;0.11976375;0.034581613;-0.03898372;-0.17678942
03-01-07-02-01-02-10.wav;Disgust;0.0035921144;0.43396196;0.46057907;0.12642261;0.037860986;-0.038641866;-0.17648546
03-01-07-02-02-01-10.wav;Disgust;0.0024228364;0.52956855;0.48262584;0.11610507;0.033248544;-0.03980145;-0.17492646
03-01-07-02-02-02-10.wav;Disgust;0.004946982;0.48985365;0.44573182;0.13437173;0.039171066;-0.039311137;-0.1801339
03-01-08-01-01-01-10.wav;Surprised;0.0025798467;0.7015926;0.56486225;0.10268685;0.026052173;-0.045756593;-0.17927377
03-01-08-01-01-02-10.wav;Surprised;0.00385813;0.63801074;0.584764;0.12038906;0.032174185;-0.043219298;-0.18377376
03-01-08-01-02-01-10.wav;Surprised;0.0013884158;0.7001585;0.53741;0.11027789;0.027902877;-0.044828933;-0.17988345
03-01-08-01-02-02-10.wav;Surprised;0.0032433358;0.6765901;0.56634825;0.11713256;0.030352347;-0.045449935;-0.18197604
03-01-08-02-01-01-10.wav;Surprised;0.002024572;0.61368793;0.52344304;0.119943574;0.034630176;-0.04129582;-0.17761911
03-01-08-02-01-02-10.wav;Surprised;0.0026367852;0.6590489;0.4875852;0.10706754;0.028518612;-0.0437323;-0.17698768
03-01-08-02-02-01-10.wav;Surprised;0.0025394112;0.6537906;0.5066943;0.11330061;0.030286154;-0.044310607;-0.17920065
03-01-08-02-02-02-10.wav;Surprised;0.0013567894;0.56484616;0.5448482;0.12009817;0.034030605;-0.043513704;-0.18099737
03-01-01-01-01-01-11.wav;Neutral;0.0032343345;0.8594333;0.7882834;0.11427121;0.024529574;-0.052128274;-0.1921298
03-01-01-01-01-02-11.wav;Neutral;0.0029313343;0.81231064;0.7260949;0.11849067;0.029528396;-0.051477265;-0.19151726
03-01-01-01-02-01-11.wav;Neutral;0.0027790433;0.8375802;0.7047477;0.11389782;0.026772264;-0.051067986;-0.18969949
03-01-01-01-02-02-11.wav;Neutral;0.0031705955;0.82546693;0.75507367;0.111891985;0.026291402;-0.052267555;-0.18952407
03-01-02-01-01-01-11.wav;Calm;0.004799439;0.86455905;0.84199363;0.10078318;0.021929197;-0.052520227;-0.1855271
03-01-02-01-01-02-11.wav;Calm;0.0048357104;0.7947383;0.84518605;0.12411776;0.02915671;-0.048273664;-0.18684223
03-01-02-01-02-01-11.wav;Calm;0.004957566;0.8248065;0.7090937;0.12171012;0.029125663;-0.050168492;-0.18981548
03-01-02-01-02-02-11.wav;Calm;0.0045589213;0.8005204;0.8051128;0.11178087;0.025426567;-0.05016043;-0.18606104
03-01-02-02-01-01-11.wav;Calm;0.007987629;0.8242217;0.852385;0.11751839;0.027849102;-0.0503391;-0.18763869
03-01-02-02-01-02-11.wav;Calm;0.0057660127;0.84382606;0.8228129;0.10657044;0.023246542;-0.052094873;-0.18705292
03-01-02-02-02-01-11.wav;Calm;0.0039313603;0.8061143;0.7977332;0.10517626;0.024317665;-0.051200867;-0.18633673
03-01-02-02-02-02-11.wav;Calm;0.005819295;0.81124574;0.7833169;0.10869693;0.024077523;-0.049639232;-0.18637292
03-01-03-01-01-01-11.wav;Happy;0.0033679057;0.84345984;0.6695905;0.11230003;0.026642138;-0.049938023;-0.18760905
03-01-03-01-01-02-11.wav;Happy;0.0028966835;0.84764826;0.700742;0.118738204;0.028458932;-0.049506575;-0.1877266
03-01-03-01-02-01-11.wav;Happy;0.0022292421;0.83009475;0.6595059;0.11439065;0.025950842;-0.05028297;-0.18542269
03-01-03-01-02-02-11.wav;Happy;0.0026043165;0.8048243;0.62504786;0.12233585;0.029598068;-0.05034563;-0.18586558
03-01-03-02-01-01-11.wav;Happy;0.0047706724;0.73213905;0.8517623;0.13274612;0.036020435;-0.045286976;-0.18699603
03-01-03-02-01-02-11.wav;Happy;0.005323568;0.83313376;0.87283623;0.11298048;0.026910398;-0.048478033;-0.18351611
03-01-03-02-02-01-11.wav;Happy;0.004080036;0.681039;0.5199137;0.12184357;0.032285415;-0.04441443;-0.18174905
03-01-03-02-02-02-11.wav;Happy;0.0024925245;0.7474521;0.5423429;0.12970124;0.0323487;-0.048625294;-0.18648826
03-01-04-01-01-01-11.wav;Sad;0.003276931;0.821719;0.75998485;0.10921254;0.025298797;-0.050717242;-0.18579316
03-01-04-01-01-02-11.wav;Sad;0.007675411;0.8215197;0.83090913;0.12082235;0.028262153;-0.051118795;-0.19136183
03-01-04-01-02-01-11.wav;Sad;0.00505973;0.80020845;0.70345604;0.11324245;0.026181132;-0.051124103;-0.18809356
03-01-04-01-02-02-11.wav;Sad;0.003052405;0.8218049;0.69832814;0.11829762;0.02836403;-0.050703216;-0.19092569
03-01-04-02-01-01-11.wav;Sad;0.0029283932;0.8281544;0.77797043;0.12165115;0.031948745;-0.049052052;-0.18885286
03-01-04-02-01-02-11.wav;Sad;0.0062272334;0.7015271;0.70196587;0.11707957;0.028193692;-0.048394766;-0.18666932
03-01-04-02-02-01-11.wav;Sad;0.0025040756;0.70058537;0.57267463;0.13328525;0.034437533;-0.047767974;-0.18980199
03-01-04-02-02-02-11.wav;Sad;0.005354723;0.72518975;0.57329106;0.10868333;0.025767542;-0.05118104;-0.18739738
03-01-05-01-01-01-11.wav;Angry;0.0039574048;0.7849359;0.67009753;0.11471882;0.028408954;-0.04690906;-0.18673664
03-01-05-01-01-02-11.wav;Angry;0.0038986446;0.7853686;0.7021555;0.118753016;0.028472163;-0.04890423;-0.18994543
03-01-05-01-02-01-11.wav;Angry;0.0030212977;0.7612382;0.54405415;0.1291125;0.032867726;-0.047599584;-0.18837428
03-01-05-01-02-02-11.wav;Angry;0.005471795;0.7304153;0.55392563;0.1298185;0.03272384;-0.04842792;-0.1895117
03-01-05-02-01-01-11.wav;Angry;0.0027280063;0.77562463;0.7366412;0.12558064;0.032628708;-0.048290078;-0.1869683
