;File;No. Samples;Sample Rate
1031;03-01-02-02-02-02-18.wav;79460;9999.922
1032;03-01-03-01-01-01-18.wav;75045;9999.996
1033;03-01-03-01-01-02-18.wav;74309;9999.933
1034;03-01-03-01-02-01-18.wav;75781;9999.768
1035;03-01-03-01-02-02-18.wav;77253;9999.894
1036;03-01-03-02-01-01-18.wav;83139;9999.798
1037;03-01-03-02-01-02-18.wav;86817;9999.8
1038;03-01-03-02-02-01-18.wav;83139;9999.798
1039;03-01-03-02-02-02-18.wav;84610;10000.03
1040;03-01-04-01-01-01-18.wav;78724;9999.861
1041;03-01-04-01-01-02-18.wav;80195;9999.831
1042;03-01-04-01-02-01-18.wav;77989;9999.954
1043;03-01-04-01-02-02-18.wav;80195;9999.831
1044;03-01-04-02-01-01-18.wav;83874;9999.975
1045;03-01-04-02-01-02-18.wav;84610;10000.03
1046;03-01-04-02-02-01-18.wav;91232;9999.986
1047;03-01-04-02-02-02-18.wav;84610;10000.03
1048;03-01-05-01-01-01-18.wav;86081;9999.999
1049;03-01-05-01-01-02-18.wav;91967;9999.906
1050;03-01-05-01-02-01-18.wav;78724;9999.861
1051;03-01-05-01-02-02-18.wav;80196;9999.981
1052;03-01-05-02-01-01-18.wav;81667;9999.949
1053;03-01-05-02-01-02-18.wav;83139;9999.798
1054;03-01-05-02-02-01-18.wav;84610;10000.03
1055;03-01-05-02-02-02-18.wav;93439;10000.009
1056;03-01-06-01-01-01-18.wav;75781;9999.768
1057;03-01-06-01-01-02-18.wav;75045;9999.996
1058;03-01-06-01-02-01-18.wav;76517;9999.831
1059;03-01-06-01-02-02-18.wav;76517;9999.831
1060;03-01-06-02-01-01-18.wav;82403;10000.007
1061;03-01-06-02-01-02-18.wav;91967;9999.906
1062;03-01-06-02-02-01-18.wav;83875;9999.855
1063;03-01-06-02-02-02-18.wav;83874;9999.975
1064;03-01-07-01-01-01-18.wav;94911;9999.875
1065;03-01-07-01-01-02-18.wav;89761;10000.016
1066;03-01-07-01-02-01-18.wav;80931;9999.891
1067;03-01-07-01-02-02-18.wav;96382;9999.85
1068;03-01-07-02-01-01-18.wav;105210;9999.94
1069;03-01-07-02-01-02-18.wav;98589;9999.874
1070;03-01-07-02-02-01-18.wav;102267;9999.872
1071;03-01-07-02-02-02-18.wav;100796;9999.896
1072;03-01-08-01-01-01-18.wav;74309;9999.933
1073;03-01-08-01-01-02-18.wav;77253;9999.894
1074;03-01-08-01-02-01-18.wav;77253;9999.894
1075;03-01-08-01-02-02-18.wav;77253;9999.894
1076;03-01-08-02-01-01-18.wav;80196;9999.981
1077;03-01-08-02-01-02-18.wav;77989;9999.954
1078;03-01-08-02-02-01-18.wav;85346;9999.827
1079;03-01-08-02-02-02-18.wav;80195;9999.831
1080;03-01-01-01-01-01-19.wav;74310;9999.798
1081;03-01-01-01-01-02-19.wav;71367;10000.004
1082;03-01-01-01-02-01-19.wav;73574;10000.032
1083;03-01-01-01-02-02-19.wav;72838;9999.968
1084;03-01-02-01-01-01-19.wav;80931;9999.891
1085;03-01-02-01-01-02-19.wav;80931;9999.891
1086;03-01-02-01-02-01-19.wav;73574;10000.032
1087;03-01-02-01-02-02-19.wav;76517;9999.831
1088;03-01-02-02-01-01-19.wav;98589;9999.874
1089;03-01-02-02-01-02-19.wav;89025;9999.963
1090;03-01-02-02-02-01-19.wav;101532;9999.944
1091;03-01-02-02-02-02-19.wav;94910;9999.98
1092;03-01-03-01-01-01-19.wav;80195;9999.831
1093;03-01-03-01-01-02-19.wav;81667;9999.949
1094;03-01-03-01-02-01-19.wav;72103;9999.764
1095;03-01-03-01-02-02-19.wav;72839;9999.83
1096;03-01-03-02-01-01-19.wav;83139;9999.798
1097;03-01-03-02-01-02-19.wav;83874;9999.975
1098;03-01-03-02-02-01-19.wav;97117;10000.002
1099;03-01-03-02-02-02-19.wav;88289;9999.909
1100;03-01-04-01-01-01-19.wav;75781;9999.768
1101;03-01-04-01-01-02-19.wav;80931;9999.891
1102;03-01-04-01-02-01-19.wav;69895;9999.87
1103;03-01-04-01-02-02-19.wav;80931;9999.891
1104;03-01-04-02-01-01-19.wav;88289;9999.909
1105;03-01-04-02-01-02-19.wav;81667;9999.949
1106;03-01-04-02-02-01-19.wav;75046;9999.862
1107;03-01-04-02-02-02-19.wav;82403;10000.007
1108;03-01-05-01-01-01-19.wav;83139;9999.798
1109;03-01-05-01-01-02-19.wav;81667;9999.949
1110;03-01-05-01-02-01-19.wav;72839;9999.83
1111;03-01-05-01-02-02-19.wav;78724;9999.861
1112;03-01-05-02-01-01-19.wav;87553;9999.8545
1113;03-01-05-02-01-02-19.wav;105946;9999.985
1114;03-01-05-02-02-01-19.wav;95646;9999.799
1115;03-01-05-02-02-02-19.wav;90496;9999.935
1116;03-01-06-01-01-01-19.wav;81667;9999.949
1117;03-01-06-01-01-02-19.wav;77253;9999.894
1118;03-01-06-01-02-01-19.wav;83139;9999.798
1119;03-01-06-01-02-02-19.wav;77989;9999.954
1120;03-01-06-02-01-01-19.wav;84610;10000.03
1121;03-01-06-02-01-02-19.wav;96382;9999.85
1122;03-01-06-02-02-01-19.wav;78724;9999.861
1123;03-01-06-02-02-02-19.wav;89024;9999.827
1124;03-01-07-01-01-01-19.wav;94911;9999.875
1125;03-01-07-01-01-02-19.wav;106682;9999.822
1126;03-01-07-01-02-01-19.wav;91967;9999.906
1127;03-01-07-01-02-02-19.wav;86817;9999.8
1128;03-01-07-02-01-01-19.wav;105947;9999.891
1129;03-01-07-02-01-02-19.wav;116247;9999.862
1130;03-01-07-02-02-01-19.wav;108153;10000.004
1131;03-01-07-02-02-02-19.wav;108889;9999.845
1132;03-01-08-01-01-01-19.wav;82403;10000.007
1133;03-01-08-01-01-02-19.wav;77988;9999.8
1134;03-01-08-01-02-01-19.wav;90496;9999.935
1135;03-01-08-01-02-02-19.wav;67688;9999.835
1136;03-01-08-02-01-01-19.wav;90496;9999.935
1137;03-01-08-02-01-02-19.wav;102268;9999.99
1138;03-01-08-02-02-01-19.wav;71367;10000.004
1139;03-01-08-02-02-02-19.wav;72103;9999.764
1140;03-01-01-01-01-01-20.wav;76517;9999.831
1141;03-01-01-01-01-02-20.wav;78724;9999.861
1142;03-01-01-01-02-01-20.wav;75781;9999.768
1143;03-01-01-01-02-02-20.wav;77989;9999.954
1144;03-01-02-01-01-01-20.wav;80195;9999.831
1145;03-01-02-01-01-02-20.wav;78724;9999.861
1146;03-01-02-01-02-01-20.wav;73574;10000.032
1147;03-01-02-01-02-02-20.wav;77253;9999.894
1148;03-01-02-02-01-01-20.wav;85346;9999.827
1149;03-01-02-02-01-02-20.wav;89761;10000.016
1150;03-01-02-02-02-01-20.wav;80195;9999.831
1151;03-01-02-02-02-02-20.wav;80196;9999.981
1152;03-01-03-01-01-01-20.wav;77989;9999.954
1153;03-01-03-01-01-02-20.wav;81667;9999.949
1154;03-01-03-01-02-01-20.wav;76517;9999.831
1155;03-01-03-01-02-02-20.wav;75045;9999.996
1156;03-01-03-02-01-01-20.wav;80931;9999.891
1157;03-01-03-02-01-02-20.wav;94910;9999.98
1158;03-01-03-02-02-01-20.wav;78725;10000.015
1159;03-01-03-02-02-02-20.wav;81667;9999.949
1160;03-01-04-01-01-01-20.wav;79460;9999.922
1161;03-01-04-01-01-02-20.wav;77253;9999.894
1162;03-01-04-01-02-01-20.wav;76517;9999.831
1163;03-01-04-01-02-02-20.wav;74310;9999.798
1164;03-01-04-02-01-01-20.wav;83139;9999.798
1165;03-01-04-02-01-02-20.wav;93439;10000.009
1166;03-01-04-02-02-01-20.wav;83875;9999.855
1167;03-01-04-02-02-02-20.wav;87553;9999.8545
1168;03-01-05-01-01-01-20.wav;71367;10000.004
1169;03-01-05-01-01-02-20.wav;82403;10000.007
1170;03-01-05-01-02-01-20.wav;80931;9999.891
1171;03-01-05-01-02-02-20.wav;83874;9999.975
1172;03-01-05-02-01-01-20.wav;91232;9999.986
1173;03-01-05-02-01-02-20.wav;89760;9999.882
1174;03-01-05-02-02-01-20.wav;97118;9999.899
1175;03-01-05-02-02-02-20.wav;77988;9999.8
1176;03-01-06-01-01-01-20.wav;83875;9999.855
1177;03-01-06-01-01-02-20.wav;96382;9999.85
1178;03-01-06-01-02-01-20.wav;86817;9999.8
1179;03-01-06-01-02-02-20.wav;72838;9999.968
1180;03-01-06-02-01-01-20.wav;93439;10000.009
1181;03-01-06-02-01-02-20.wav;91967;9999.906
1182;03-01-06-02-02-01-20.wav;85346;9999.827
1183;03-01-06-02-02-02-20.wav;86082;9999.883
1184;03-01-07-01-01-01-20.wav;85345;9999.944
1185;03-01-07-01-01-02-20.wav;82403;10000.007
1186;03-01-07-01-02-01-20.wav;80195;9999.831
1187;03-01-07-01-02-02-20.wav;84610;10000.03
1188;03-01-07-02-01-01-20.wav;90496;9999.935
1189;03-01-07-02-01-02-20.wav;90496;9999.935
1190;03-01-07-02-02-01-20.wav;104475;10000.01
1191;03-01-07-02-02-02-20.wav;85345;9999.944
1192;03-01-08-01-01-01-20.wav;71367;10000.004
1193;03-01-08-01-01-02-20.wav;78725;10000.015
1194;03-01-08-01-02-01-20.wav;69160;9999.975
1195;03-01-08-01-02-02-20.wav;70631;9999.9375
1196;03-01-08-02-01-01-20.wav;82403;10000.007
1197;03-01-08-02-01-02-20.wav;71367;10000.004
1198;03-01-08-02-02-01-20.wav;77988;9999.8
1199;03-01-08-02-02-02-20.wav;75781;9999.768
1200;03-01-01-01-01-01-21.wav;84610;10000.03
1201;03-01-01-01-01-02-21.wav;87553;9999.8545
1202;03-01-01-01-02-01-21.wav;79460;9999.922
1203;03-01-01-01-02-02-21.wav;80931;9999.891
1204;03-01-02-01-01-01-21.wav;89025;9999.963
1205;03-01-02-01-01-02-21.wav;88289;9999.909
1206;03-01-02-01-02-01-21.wav;83875;9999.855
1207;03-01-02-01-02-02-21.wav;89760;9999.882
1208;03-01-02-02-01-01-21.wav;88289;9999.909
1209;03-01-02-02-01-02-21.wav;91967;9999.906
1210;03-01-02-02-02-01-21.wav;91232;9999.986
1211;03-01-02-02-02-02-21.wav;87553;9999.8545
1212;03-01-03-01-01-01-21.wav;84610;10000.03
1213;03-01-03-01-01-02-21.wav;83874;9999.975
1214;03-01-03-01-02-01-21.wav;81667;9999.949
1215;03-01-03-01-02-02-21.wav;84610;10000.03
1216;03-01-03-02-01-01-21.wav;83874;9999.975
1217;03-01-03-02-01-02-21.wav;86817;9999.8
1218;03-01-03-02-02-01-21.wav;80931;9999.891
1219;03-01-03-02-02-02-21.wav;83874;9999.975
1220;03-01-04-01-01-01-21.wav;94910;9999.98
1221;03-01-04-01-01-02-21.wav;101532;9999.944
1222;03-01-04-01-02-01-21.wav;89761;10000.016
1223;03-01-04-01-02-02-21.wav;92703;9999.958
1224;03-01-04-02-01-01-21.wav;91967;9999.906
1225;03-01-04-02-01-02-21.wav;94174;9999.931
1226;03-01-04-02-02-01-21.wav;94175;9999.824
1227;03-01-04-02-02-02-21.wav;91232;9999.986
1228;03-01-05-01-01-01-21.wav;91232;9999.986
1229;03-01-05-01-01-02-21.wav;88289;9999.909
1230;03-01-05-01-02-01-21.wav;89760;9999.882
1231;03-01-05-01-02-02-21.wav;86817;9999.8
1232;03-01-05-02-01-01-21.wav;96382;9999.85
1233;03-01-05-02-01-02-21.wav;98589;9999.874
1234;03-01-05-02-02-01-21.wav;90496;9999.935
1235;03-01-05-02-02-02-21.wav;93439;10000.009
1236;03-01-06-01-01-01-21.wav;80931;9999.891
1237;03-01-06-01-01-02-21.wav;83138;9999.918
1238;03-01-06-01-02-01-21.wav;87553;9999.8545
1239;03-01-06-01-02-02-21.wav;89760;9999.882
1240;03-01-06-02-01-01-21.wav;87553;9999.8545
1241;03-01-06-02-01-02-21.wav;84610;10000.03
1242;03-01-06-02-02-01-21.wav;83139;9999.798
1243;03-01-06-02-02-02-21.wav;80195;9999.831
1244;03-01-07-01-01-01-21.wav;83874;9999.975
1245;03-01-07-01-01-02-21.wav;89761;10000.016
1246;03-01-07-01-02-01-21.wav;80196;9999.981
1247;03-01-07-01-02-02-21.wav;79460;9999.922
1248;03-01-07-02-01-01-21.wav;89760;9999.882
1249;03-01-07-02-01-02-21.wav;89024;9999.827
1250;03-01-07-02-02-01-21.wav;91967;9999.906
1251;03-01-07-02-02-02-21.wav;87553;9999.8545
1252;03-01-08-01-01-01-21.wav;77253;9999.894
1253;03-01-08-01-01-02-21.wav;76517;9999.831
1254;03-01-08-01-02-01-21.wav;76517;9999.831
1255;03-01-08-01-02-02-21.wav;78724;9999.861
1256;03-01-08-02-01-01-21.wav;80195;9999.831
1257;03-01-08-02-01-02-21.wav;80196;9999.981
1258;03-01-08-02-02-01-21.wav;76517;9999.831
1259;03-01-08-02-02-02-21.wav;77989;9999.954
1260;03-01-01-01-01-01-22.wav;80196;9999.981
1261;03-01-01-01-01-02-22.wav;75781;9999.768
1262;03-01-01-01-02-01-22.wav;79460;9999.922
1263;03-01-01-01-02-02-22.wav;77988;9999.8
1264;03-01-02-01-01-01-22.wav;77988;9999.8
1265;03-01-02-01-01-02-22.wav;78724;9999.861
1266;03-01-02-01-02-01-22.wav;78724;9999.861
1267;03-01-02-01-02-02-22.wav;77989;9999.954
1268;03-01-02-02-01-01-22.wav;81667;9999.949
1269;03-01-02-02-01-02-22.wav;84610;10000.03
1270;03-01-02-02-02-01-22.wav;80195;9999.831
1271;03-01-02-02-02-02-22.wav;83139;9999.798
1272;03-01-03-01-01-01-22.wav;77989;9999.954
1273;03-01-03-01-01-02-22.wav;75781;9999.768
1274;03-01-03-01-02-01-22.wav;77253;9999.894
1275;03-01-03-01-02-02-22.wav;77253;9999.894
1276;03-01-03-02-01-01-22.wav;82403;10000.007
1277;03-01-03-02-01-02-22.wav;84610;10000.03
1278;03-01-03-02-02-01-22.wav;80931;9999.891
1279;03-01-03-02-02-02-22.wav;86817;9999.8
1280;03-01-04-01-01-01-22.wav;79460;9999.922
1281;03-01-04-01-01-02-22.wav;81667;9999.949
1282;03-01-04-01-02-01-22.wav;80931;9999.891
1283;03-01-04-01-02-02-22.wav;81667;9999.949
1284;03-01-04-02-01-01-22.wav;82403;10000.007
1285;03-01-04-02-01-02-22.wav;80196;9999.981
1286;03-01-04-02-02-01-22.wav;82403;10000.007
1287;03-01-04-02-02-02-22.wav;84610;10000.03
1288;03-01-05-01-01-01-22.wav;81667;9999.949
1289;03-01-05-01-01-02-22.wav;82403;10000.007
1290;03-01-05-01-02-01-22.wav;85345;9999.944
1291;03-01-05-01-02-02-22.wav;89024;9999.827
1292;03-01-05-02-01-01-22.wav;85346;9999.827
1293;03-01-05-02-01-02-22.wav;86081;9999.999
1294;03-01-05-02-02-01-22.wav;93439;10000.009
1295;03-01-05-02-02-02-22.wav;92703;9999.958
1296;03-01-06-01-01-01-22.wav;78725;10000.015
1297;03-01-06-01-01-02-22.wav;79460;9999.922
1298;03-01-06-01-02-01-22.wav;80931;9999.891
1299;03-01-06-01-02-02-22.wav;77989;9999.954
1300;03-01-06-02-01-01-22.wav;78724;9999.861
1301;03-01-06-02-01-02-22.wav;78724;9999.861
1302;03-01-06-02-02-01-22.wav;80931;9999.891
1303;03-01-06-02-02-02-22.wav;79460;9999.922
1304;03-01-07-01-01-01-22.wav;81667;9999.949
1305;03-01-07-01-01-02-22.wav;86081;9999.999
1306;03-01-07-01-02-01-22.wav;83874;9999.975
1307;03-01-07-01-02-02-22.wav;84610;10000.03
1308;03-01-07-02-01-01-22.wav;93439;10000.009
1309;03-01-07-02-01-02-22.wav;91967;9999.906
1310;03-01-07-02-02-01-22.wav;92703;9999.958
1311;03-01-07-02-02-02-22.wav;90496;9999.935
1312;03-01-08-01-01-01-22.wav;77989;9999.954
1313;03-01-08-01-01-02-22.wav;78724;9999.861
1314;03-01-08-01-02-01-22.wav;75781;9999.768
1315;03-01-08-01-02-02-22.wav;79460;9999.922
1316;03-01-08-02-01-01-22.wav;78724;9999.861
1317;03-01-08-02-01-02-22.wav;82403;10000.007
1318;03-01-08-02-02-01-22.wav;81667;9999.949
1319;03-01-08-02-02-02-22.wav;80195;9999.831
1320;03-01-01-01-01-01-23.wav;83874;9999.975
1321;03-01-01-01-01-02-23.wav;82403;10000.007
1322;03-01-01-01-02-01-23.wav;80931;9999.891
1323;03-01-01-01-02-02-23.wav;84610;10000.03
1324;03-01-02-01-01-01-23.wav;87553;9999.8545
1325;03-01-02-01-01-02-23.wav;89760;9999.882
1326;03-01-02-01-02-01-23.wav;91967;9999.906
1327;03-01-02-01-02-02-23.wav;88289;9999.909
1328;03-01-02-02-01-01-23.wav;101532;9999.944
1329;03-01-02-02-01-02-23.wav;101532;9999.944
1330;03-01-02-02-02-01-23.wav;90496;9999.935
1331;03-01-02-02-02-02-23.wav;100796;9999.896
1332;03-01-03-01-01-01-23.wav;73574;10000.032
1333;03-01-03-01-01-02-23.wav;72103;9999.764
1334;03-01-03-01-02-01-23.wav;71367;10000.004
1335;03-01-03-01-02-02-23.wav;72103;9999.764
1336;03-01-03-02-01-01-23.wav;71367;10000.004
1337;03-01-03-02-01-02-23.wav;70631;9999.9375
1338;03-01-03-02-02-01-23.wav;71367;10000.004
1339;03-01-03-02-02-02-23.wav;71367;10000.004
1340;03-01-04-01-01-01-23.wav;79460;9999.922
1341;03-01-04-01-01-02-23.wav;85346;9999.827
1342;03-01-04-01-02-01-23.wav;78724;9999.861
1343;03-01-04-01-02-02-23.wav;80931;9999.891
1344;03-01-04-02-01-01-23.wav;94175;9999.824
1345;03-01-04-02-01-02-23.wav;96382;9999.85
1346;03-01-04-02-02-01-23.wav;86817;9999.8
1347;03-01-04-02-02-02-23.wav;104475;10000.01
1348;03-01-05-01-01-01-23.wav;72839;9999.83
1349;03-01-05-01-01-02-23.wav;72839;9999.83
1350;03-01-05-01-02-01-23.wav;72103;9999.764
1351;03-01-05-01-02-02-23.wav;73574;10000.032
1352;03-01-05-02-01-01-23.wav;75045;9999.996
1353;03-01-05-02-01-02-23.wav;73574;10000.032
1354;03-01-05-02-02-01-23.wav;71367;10000.004
1355;03-01-05-02-02-02-23.wav;72838;9999.968
1356;03-01-06-01-01-01-23.wav;75781;9999.768
1357;03-01-06-01-01-02-23.wav;71367;10000.004
1358;03-01-06-01-02-01-23.wav;69159;9999.801
1359;03-01-06-01-02-02-23.wav;68424;9999.905
1360;03-01-06-02-01-01-23.wav;78724;9999.861
1361;03-01-06-02-01-02-23.wav;75781;9999.768
1362;03-01-06-02-02-01-23.wav;78725;10000.015
1363;03-01-06-02-02-02-23.wav;77989;9999.954
1364;03-01-07-01-01-01-23.wav;78724;9999.861
1365;03-01-07-01-01-02-23.wav;78724;9999.861
1366;03-01-07-01-02-01-23.wav;76517;9999.831
1367;03-01-07-01-02-02-23.wav;73574;10000.032
1368;03-01-07-02-01-01-23.wav;89760;9999.882
1369;03-01-07-02-01-02-23.wav;85345;9999.944
1370;03-01-07-02-02-01-23.wav;82403;10000.007
1371;03-01-07-02-02-02-23.wav;85345;9999.944
1372;03-01-08-01-01-01-23.wav;72103;9999.764
1373;03-01-08-01-01-02-23.wav;71367;10000.004
1374;03-01-08-01-02-01-23.wav;72838;9999.968
1375;03-01-08-01-02-02-23.wav;72839;9999.83
1376;03-01-08-02-01-01-23.wav;77253;9999.894
1377;03-01-08-02-01-02-23.wav;74309;9999.933
1378;03-01-08-02-02-01-23.wav;73574;10000.032
1379;03-01-08-02-02-02-23.wav;72838;9999.968
1380;03-01-01-01-01-01-24.wav;81667;9999.949
1381;03-01-01-01-01-02-24.wav;80195;9999.831
1382;03-01-01-01-02-01-24.wav;80196;9999.981
1383;03-01-01-01-02-02-24.wav;79460;9999.922
1384;03-01-02-01-01-01-24.wav;78724;9999.861
1385;03-01-02-01-01-02-24.wav;77253;9999.894
1386;03-01-02-01-02-01-24.wav;85346;9999.827
1387;03-01-02-01-02-02-24.wav;81667;9999.949
1388;03-01-02-02-01-01-24.wav;90496;9999.935
1389;03-01-02-02-01-02-24.wav;89760;9999.882
1390;03-01-02-02-02-01-24.wav;89025;9999.963
1391;03-01-02-02-02-02-24.wav;90496;9999.935
1392;03-01-03-01-01-01-24.wav;79460;9999.922
1393;03-01-03-01-01-02-24.wav;86081;9999.999
1394;03-01-03-01-02-01-24.wav;77253;9999.894
1395;03-01-03-01-02-02-24.wav;82403;10000.007
1396;03-01-03-02-01-01-24.wav;88289;9999.909
1397;03-01-03-02-01-02-24.wav;83139;9999.798
1398;03-01-03-02-02-01-24.wav;85346;9999.827
1399;03-01-03-02-02-02-24.wav;85346;9999.827
1400;03-01-04-01-01-01-24.wav;90496;9999.935
1401;03-01-04-01-01-02-24.wav;87553;9999.8545
1402;03-01-04-01-02-01-24.wav;77989;9999.954
1403;03-01-04-01-02-02-24.wav;84610;10000.03
1404;03-01-04-02-01-01-24.wav;97117;10000.002
1405;03-01-04-02-01-02-24.wav;100797;9999.798
1406;03-01-04-02-02-01-24.wav;92703;9999.958
1407;03-01-04-02-02-02-24.wav;103003;9999.919
1408;03-01-05-01-01-01-24.wav;90496;9999.935
1409;03-01-05-01-01-02-24.wav;82403;10000.007
1410;03-01-05-01-02-01-24.wav;80931;9999.891
1411;03-01-05-01-02-02-24.wav;92703;9999.958
1412;03-01-05-02-01-01-24.wav;96382;9999.85
1413;03-01-05-02-01-02-24.wav;96382;9999.85
1414;03-01-05-02-02-01-24.wav;91967;9999.906
1415;03-01-05-02-02-02-24.wav;112568;9999.951
1416;03-01-06-01-01-01-24.wav;90496;9999.935
1417;03-01-06-01-01-02-24.wav;89760;9999.882
1418;03-01-06-01-02-01-24.wav;86817;9999.8
1419;03-01-06-01-02-02-24.wav;88289;9999.909
1420;03-01-06-02-01-01-24.wav;84610;10000.03
1421;03-01-06-02-01-02-24.wav;89760;9999.882
1422;03-01-06-02-02-01-24.wav;79460;9999.922
1423;03-01-06-02-02-02-24.wav;84610;10000.03
1424;03-01-07-01-01-01-24.wav;94910;9999.98
1425;03-01-07-01-01-02-24.wav;90496;9999.935
1426;03-01-07-01-02-01-24.wav;88289;9999.909
1427;03-01-07-01-02-02-24.wav;89760;9999.882
1428;03-01-07-02-01-01-24.wav;95646;9999.799
1429;03-01-07-02-01-02-24.wav;102267;9999.872
1430;03-01-07-02-02-01-24.wav;93439;10000.009
1431;03-01-07-02-02-02-24.wav;97853;9999.825
1432;03-01-08-01-01-01-24.wav;72839;9999.83
1433;03-01-08-01-01-02-24.wav;76517;9999.831
1434;03-01-08-01-02-01-24.wav;74310;9999.798
1435;03-01-08-01-02-02-24.wav;75045;9999.996
1436;03-01-08-02-01-01-24.wav;86817;9999.8
1437;03-01-08-02-01-02-24.wav;87553;9999.8545
1438;03-01-08-02-02-01-24.wav;80931;9999.891
1439;03-01-08-02-02-02-24.wav;80195;9999.831
