;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration
454;Actor_08;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-08.wav;79460;3.603628117913832
455;Actor_08;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-08.wav;80195;3.6369614512471657
456;Actor_08;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-08.wav;87553;3.970657596371882
457;Actor_08;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-08.wav;80931;3.670340136054422
458;Actor_08;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-08.wav;83139;3.7704761904761903
459;Actor_08;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-08.wav;80931;3.670340136054422
460;Actor_08;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-08.wav;87553;3.970657596371882
461;Actor_08;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-08.wav;86081;3.9039002267573695
462;Actor_08;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-08.wav;85345;3.8705215419501133
463;Actor_08;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-08.wav;86817;3.937278911564626
464;Actor_08;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-08.wav;86081;3.9039002267573695
465;Actor_08;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-08.wav;80931;3.670340136054422
466;Actor_08;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-08.wav;86817;3.937278911564626
467;Actor_08;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-08.wav;84610;3.83718820861678
468;Actor_08;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-08.wav;89760;4.070748299319728
469;Actor_08;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-08.wav;83139;3.7704761904761903
470;Actor_08;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-08.wav;82403;3.737097505668934
471;Actor_08;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-08.wav;85345;3.8705215419501133
472;Actor_08;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-08.wav;81667;3.703718820861678
473;Actor_08;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-08.wav;83874;3.803809523809524
474;Actor_08;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-08.wav;83139;3.7704761904761903
475;Actor_08;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-08.wav;77989;3.5369160997732427
476;Actor_08;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-08.wav;84610;3.83718820861678
477;Actor_08;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-08.wav;81667;3.703718820861678
478;Actor_08;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-08.wav;83874;3.803809523809524
479;Actor_08;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-08.wav;85346;3.8705668934240363
480;Actor_09;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-09.wav;72103;3.2699773242630386
481;Actor_09;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-09.wav;70631;3.2032199546485263
482;Actor_09;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-09.wav;73574;3.336689342403628
483;Actor_09;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-09.wav;71367;3.2365986394557824
484;Actor_09;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-09.wav;73574;3.336689342403628
485;Actor_09;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-09.wav;73574;3.336689342403628
486;Actor_09;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-09.wav;76517;3.47015873015873
487;Actor_09;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-09.wav;78724;3.570249433106576
488;Actor_09;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-09.wav;73574;3.336689342403628
489;Actor_09;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-09.wav;75781;3.436780045351474
490;Actor_09;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-09.wav;83874;3.803809523809524
491;Actor_09;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-09.wav;80196;3.6370068027210882
492;Actor_09;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-09.wav;73574;3.336689342403628
493;Actor_09;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-09.wav;77988;3.53687074829932
494;Actor_09;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-09.wav;72838;3.3033106575963718
495;Actor_09;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-09.wav;76517;3.47015873015873
496;Actor_09;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-09.wav;83139;3.7704761904761903
497;Actor_09;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-09.wav;91967;4.170839002267574
498;Actor_09;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-09.wav;78725;3.570294784580499
499;Actor_09;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-09.wav;78724;3.570249433106576
500;Actor_09;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-09.wav;72103;3.2699773242630386
501;Actor_09;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-09.wav;75781;3.436780045351474
502;Actor_09;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-09.wav;75045;3.4034013605442177
503;Actor_09;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-09.wav;75046;3.4034467120181406
504;Actor_09;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-09.wav;86817;3.937278911564626
505;Actor_09;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-09.wav;86081;3.9039002267573695
506;Actor_09;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-09.wav;80196;3.6370068027210882
507;Actor_09;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-09.wav;85346;3.8705668934240363
508;Actor_09;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-09.wav;78724;3.570249433106576
509;Actor_09;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-09.wav;78725;3.570294784580499
510;Actor_09;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-09.wav;82403;3.737097505668934
511;Actor_09;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-09.wav;77989;3.5369160997732427
512;Actor_09;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-09.wav;83875;3.803854875283447
513;Actor_09;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-09.wav;83139;3.7704761904761903
514;Actor_09;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-09.wav;96382;4.3710657596371885
515;Actor_09;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-09.wav;87553;3.970657596371882
516;Actor_09;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-09.wav;69895;3.1698412698412697
517;Actor_09;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-09.wav;69895;3.1698412698412697
518;Actor_09;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-09.wav;69160;3.1365079365079365
519;Actor_09;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-09.wav;69159;3.1364625850340135
520;Actor_09;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-09.wav;71367;3.2365986394557824
521;Actor_09;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-09.wav;72103;3.2699773242630386
522;Actor_09;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-09.wav;71367;3.2365986394557824
523;Actor_09;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-09.wav;71367;3.2365986394557824
524;Actor_09;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-09.wav;75045;3.4034013605442177
525;Actor_09;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-09.wav;77253;3.5035374149659866
526;Actor_09;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-09.wav;76517;3.47015873015873
527;Actor_09;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-09.wav;75045;3.4034013605442177
528;Actor_09;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-09.wav;80196;3.6370068027210882
529;Actor_09;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-09.wav;77988;3.53687074829932
530;Actor_09;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-09.wav;78724;3.570249433106576
531;Actor_09;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-09.wav;79460;3.603628117913832
532;Actor_09;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-09.wav;67688;3.069750566893424
533;Actor_09;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-09.wav;73574;3.336689342403628
534;Actor_09;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-09.wav;75781;3.436780045351474
535;Actor_09;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-09.wav;75781;3.436780045351474
536;Actor_09;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-09.wav;72838;3.3033106575963718
537;Actor_09;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-09.wav;72103;3.2699773242630386
538;Actor_09;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-09.wav;75045;3.4034013605442177
539;Actor_09;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-09.wav;75781;3.436780045351474
540;Actor_10;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-10.wav;77989;3.5369160997732427
541;Actor_10;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-10.wav;84610;3.83718820861678
542;Actor_10;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-10.wav;82403;3.737097505668934
543;Actor_10;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-10.wav;80931;3.670340136054422
544;Actor_10;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-10.wav;78724;3.570249433106576
545;Actor_10;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-10.wav;79460;3.603628117913832
546;Actor_10;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-10.wav;80195;3.6369614512471657
547;Actor_10;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-10.wav;81667;3.703718820861678
548;Actor_10;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-10.wav;82403;3.737097505668934
549;Actor_10;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-10.wav;82403;3.737097505668934
550;Actor_10;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-10.wav;83874;3.803809523809524
551;Actor_10;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-10.wav;84610;3.83718820861678
552;Actor_10;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-10.wav;77253;3.5035374149659866
553;Actor_10;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-10.wav;76517;3.47015873015873
554;Actor_10;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-10.wav;72838;3.3033106575963718
555;Actor_10;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-10.wav;73574;3.336689342403628
556;Actor_10;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-10.wav;84610;3.83718820861678
557;Actor_10;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-10.wav;77253;3.5035374149659866
558;Actor_10;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-10.wav;82403;3.737097505668934
559;Actor_10;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-10.wav;87553;3.970657596371882
560;Actor_10;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-10.wav;72838;3.3033106575963718
561;Actor_10;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-10.wav;76517;3.47015873015873
562;Actor_10;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-10.wav;77989;3.5369160997732427
563;Actor_10;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-10.wav;83874;3.803809523809524
564;Actor_10;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-10.wav;77253;3.5035374149659866
565;Actor_10;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-10.wav;78724;3.570249433106576
566;Actor_10;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-10.wav;80931;3.670340136054422
567;Actor_10;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-10.wav;78724;3.570249433106576
568;Actor_10;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-10.wav;86081;3.9039002267573695
569;Actor_10;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-10.wav;88289;4.004036281179138
570;Actor_10;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-10.wav;90496;4.104126984126984
571;Actor_10;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-10.wav;91232;4.13750566893424
572;Actor_10;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-10.wav;91967;4.170839002267574
573;Actor_10;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-10.wav;98589;4.471156462585034
574;Actor_10;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-10.wav;85345;3.8705215419501133
575;Actor_10;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-10.wav;91231;4.1374603174603175
576;Actor_10;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-10.wav;75046;3.4034467120181406
577;Actor_10;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-10.wav;72839;3.3033560090702947
578;Actor_10;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-10.wav;77988;3.53687074829932
579;Actor_10;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-10.wav;75781;3.436780045351474
580;Actor_10;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-10.wav;77253;3.5035374149659866
581;Actor_10;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-10.wav;81667;3.703718820861678
582;Actor_10;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-10.wav;83874;3.803809523809524
583;Actor_10;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-10.wav;85346;3.8705668934240363
584;Actor_10;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-10.wav;81667;3.703718820861678
585;Actor_10;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-10.wav;92703;4.20421768707483
586;Actor_10;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-10.wav;85346;3.8705668934240363
587;Actor_10;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-10.wav;94175;4.270975056689342
588;Actor_10;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-10.wav;103003;4.671337868480726
589;Actor_10;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-10.wav;100061;4.537913832199546
590;Actor_10;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-10.wav;92703;4.20421768707483
591;Actor_10;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-10.wav;107418;4.87156462585034
592;Actor_10;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-10.wav;71367;3.2365986394557824
593;Actor_10;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-10.wav;75046;3.4034467120181406
594;Actor_10;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-10.wav;77253;3.5035374149659866
595;Actor_10;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-10.wav;76517;3.47015873015873
596;Actor_10;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-10.wav;77253;3.5035374149659866
597;Actor_10;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-10.wav;75045;3.4034013605442177
598;Actor_10;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-10.wav;80195;3.6369614512471657
599;Actor_10;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-10.wav;77253;3.5035374149659866
600;Actor_11;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-11.wav;69160;3.1365079365079365
601;Actor_11;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-11.wav;68424;3.1031292517006803
602;Actor_11;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-11.wav;70631;3.2032199546485263
603;Actor_11;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-11.wav;69895;3.1698412698412697
604;Actor_11;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-11.wav;72102;3.2699319727891156
605;Actor_11;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-11.wav;73574;3.336689342403628
606;Actor_11;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-11.wav;73574;3.336689342403628
607;Actor_11;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-11.wav;80931;3.670340136054422
608;Actor_11;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-11.wav;84610;3.83718820861678
609;Actor_11;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-11.wav;82403;3.737097505668934
610;Actor_11;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-11.wav;83139;3.7704761904761903
611;Actor_11;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-11.wav;84610;3.83718820861678
612;Actor_11;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-11.wav;68424;3.1031292517006803
613;Actor_11;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-11.wav;70631;3.2032199546485263
614;Actor_11;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-11.wav;69895;3.1698412698412697
615;Actor_11;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-11.wav;71367;3.2365986394557824
616;Actor_11;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-11.wav;89025;4.037414965986395
617;Actor_11;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-11.wav;80196;3.6370068027210882
618;Actor_11;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-11.wav;85345;3.8705215419501133
619;Actor_11;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-11.wav;77253;3.5035374149659866
620;Actor_11;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-11.wav;73574;3.336689342403628
621;Actor_11;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-11.wav;79460;3.603628117913832
622;Actor_11;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-11.wav;77988;3.53687074829932
623;Actor_11;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-11.wav;75781;3.436780045351474
624;Actor_11;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-11.wav;73574;3.336689342403628
625;Actor_11;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-11.wav;79460;3.603628117913832
626;Actor_11;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-11.wav;74310;3.3700680272108845
627;Actor_11;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-11.wav;73574;3.336689342403628
628;Actor_11;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-11.wav;79460;3.603628117913832
629;Actor_11;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-11.wav;76517;3.47015873015873
630;Actor_11;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-11.wav;76517;3.47015873015873
631;Actor_11;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-11.wav;82403;3.737097505668934
632;Actor_11;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-11.wav;77989;3.5369160997732427
633;Actor_11;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-11.wav;87553;3.970657596371882
634;Actor_11;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-11.wav;86817;3.937278911564626
635;Actor_11;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-11.wav;83139;3.7704761904761903
636;Actor_11;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-11.wav;76517;3.47015873015873
637;Actor_11;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-11.wav;77253;3.5035374149659866
638;Actor_11;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-11.wav;69895;3.1698412698412697
639;Actor_11;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-11.wav;70631;3.2032199546485263
640;Actor_11;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-11.wav;70631;3.2032199546485263
641;Actor_11;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-11.wav;70631;3.2032199546485263
642;Actor_11;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-11.wav;67688;3.069750566893424
643;Actor_11;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-11.wav;69159;3.1364625850340135
644;Actor_11;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-11.wav;80931;3.670340136054422
645;Actor_11;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-11.wav;79460;3.603628117913832
646;Actor_11;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-11.wav;76517;3.47015873015873
647;Actor_11;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-11.wav;80931;3.670340136054422
648;Actor_11;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-11.wav;83875;3.803854875283447
649;Actor_11;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-11.wav;83875;3.803854875283447
650;Actor_11;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-11.wav;82403;3.737097505668934
651;Actor_11;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-11.wav;82403;3.737097505668934
652;Actor_11;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-11.wav;67688;3.069750566893424
653;Actor_11;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-11.wav;69159;3.1364625850340135
654;Actor_11;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-11.wav;69895;3.1698412698412697
655;Actor_11;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-11.wav;65481;2.9696598639455782
656;Actor_11;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-11.wav;67688;3.069750566893424
657;Actor_11;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-11.wav;68424;3.1031292517006803
658;Actor_11;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-11.wav;67688;3.069750566893424
659;Actor_11;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-11.wav;67688;3.069750566893424
660;Actor_12;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-12.wav;80195;3.6369614512471657
661;Actor_12;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-12.wav;77989;3.5369160997732427
662;Actor_12;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-12.wav;79460;3.603628117913832
663;Actor_12;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-12.wav;80196;3.6370068027210882
664;Actor_12;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-12.wav;85345;3.8705215419501133
665;Actor_12;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-12.wav;83138;3.7704308390022674
666;Actor_12;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-12.wav;83139;3.7704761904761903
667;Actor_12;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-12.wav;80931;3.670340136054422
668;Actor_12;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-12.wav;87553;3.970657596371882
669;Actor_12;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-12.wav;83139;3.7704761904761903
670;Actor_12;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-12.wav;82403;3.737097505668934
671;Actor_12;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-12.wav;83875;3.803854875283447
672;Actor_12;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-12.wav;81667;3.703718820861678
673;Actor_12;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-12.wav;82403;3.737097505668934
674;Actor_12;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-12.wav;77253;3.5035374149659866
675;Actor_12;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-12.wav;82403;3.737097505668934
676;Actor_12;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-12.wav;92703;4.20421768707483
677;Actor_12;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-12.wav;91231;4.1374603174603175
678;Actor_12;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-12.wav;86082;3.9039455782312924
679;Actor_12;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-12.wav;87553;3.970657596371882
680;Actor_12;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-12.wav;80931;3.670340136054422
